plant,plant_types,sourcing_vendor,material,brand,sub_brand,product_type,product_subtype,window_tag,customer,ship_to_customer,key_account,key_account_grouper,country
Plant_361,Plant_Type_4,Vendor_573,MAT002902,Brand_1315,Sub_Brand_128,Product_Type_829,Product_SubType_829-2,WindowQ2,Customer_2544,ShipToCustomer_192,Key_Account_336,Region_8,Country_1
Plant_375,Plant_Type_4,Vendor_277,MAT002865,Brand_4812,Sub_Brand_61,Product_Type_1380,Product_SubType_1380-1,Null,Customer_5563,ShipToCustomer_970,Key_Account_13,Region_40,Country_14
Plant_300,Plant_Type_2,Vendor_749,MAT000795,Brand_5400,Sub_Brand_63,Product_Type_590,Product_SubType_590-6,WindowQ4,Customer_5099,ShipToCustomer_228,Key_Account_193,Region_23,Country_6
Plant_727,Plant_Type_2,Vendor_449,MAT001336,Brand_4814,Sub_Brand_97,Product_Type_1211,Product_SubType_1211-1,Null,Customer_7405,ShipToCustomer_250,Key_Account_216,Region_40,Country_10
Plant_38,Plant_Type_3,Vendor_414,MAT000808,Brand_2014,Sub_Brand_74,Product_Type_1205,Product_SubType_1205-5,Null,Customer_5061,ShipToCustomer_425,Key_Account_377,Region_20,Country_2
Plant_75,Plant_Type_2,Vendor_669,MAT000095,Brand_1980,Sub_Brand_62,Product_Type_222,Product_SubType_222-2,WindowQ3,Customer_4903,ShipToCustomer_993,Key_Account_144,Region_28,Country_2
Plant_647,Plant_Type_3,Vendor_624,MAT002189,Brand_2605,Sub_Brand_109,Product_Type_21,Product_SubType_21-4,Null,Customer_1722,ShipToCustomer_351,Key_Account_335,Region_29,Country_15
Plant_47,Plant_Type_1,Vendor_52,MAT002034,Brand_466,Sub_Brand_67,Product_Type_553,Product_SubType_553-1,Null,Customer_6514,ShipToCustomer_238,Key_Account_185,Region_8,Country_1
Plant_364,Plant_Type_2,Vendor_979,MAT002927,Brand_1026,Sub_Brand_141,Product_Type_310,Product_SubType_310-5,Null,Customer_2589,ShipToCustomer_653,Key_Account_272,Region_32,Country_13
Plant_39,Plant_Type_4,Vendor_567,MAT001773,Brand_4699,Sub_Brand_93,Product_Type_961,Product_SubType_961-2,Null,Customer_5250,ShipToCustomer_754,Key_Account_203,Special,Country_13
Plant_361,Plant_Type_4,Vendor_573,MAT002902,Brand_1315,Sub_Brand_128,Product_Type_829,Product_SubType_829-2,WindowQ3,Customer_2544,ShipToCustomer_192,Key_Account_336,Region_8,Country_1
Plant_779,Plant_Type_2,Vendor_931,MAT001411,Brand_514,Sub_Brand_150,Product_Type_1044,Product_SubType_1044-3,WindowQ3,Customer_2427,ShipToCustomer_983,Key_Account_303,Region_40,Country_13
Plant_711,Plant_Type_2,Vendor_219,MAT002364,Brand_3357,Sub_Brand_78,Product_Type_785,Product_SubType_785-1,Null,Customer_6890,ShipToCustomer_694,Key_Account_186,Region_14,Country_12
Plant_239,Plant_Type_4,Vendor_287,MAT000102,Brand_5620,Sub_Brand_148,Product_Type_1102,Product_SubType_1102-2,Null,Customer_977,ShipToCustomer_321,Key_Account_290,Region_22,Country_2
Plant_550,Plant_Type_2,Vendor_422,MAT000856,Brand_535,Sub_Brand_121,Product_Type_928,Product_SubType_928-4,WindowQ4,Customer_3807,ShipToCustomer_179,Key_Account_273,Region_14,Country_2
Plant_759,Plant_Type_1,Vendor_473,MAT002717,Brand_7769,Sub_Brand_115,Product_Type_1149,Product_SubType_1149-1,Null,Customer_6972,ShipToCustomer_761,Key_Account_7,Region_5,Country_14
Plant_320,Plant_Type_4,Vendor_726,MAT001113,Brand_854,Sub_Brand_34,Product_Type_773,Product_SubType_773-3,Null,Customer_6860,ShipToCustomer_387,Key_Account_69,Region_28,Country_11
Plant_19,Plant_Type_2,Vendor_84,MAT000614,Brand_3001,Sub_Brand_126,Product_Type_377,Product_SubType_377-3,Null,Customer_3579,ShipToCustomer_512,Key_Account_89,Region_37,Country_3
Plant_212,Plant_Type_1,Vendor_683,MAT002530,Brand_4907,Sub_Brand_50,Product_Type_1135,Product_SubType_1135-1,Null,Customer_575,ShipToCustomer_962,Key_Account_91,Region_33,Country_13
Plant_204,Plant_Type_3,Vendor_749,MAT002337,Brand_2298,Sub_Brand_21,Product_Type_1495,Product_SubType_1495-1,Null,Customer_5405,ShipToCustomer_92,Key_Account_242,Region_9,Country_4
Plant_677,Plant_Type_4,Vendor_497,MAT000289,Brand_5950,Sub_Brand_26,Product_Type_1385,Product_SubType_1385-3,WindowQ2,Customer_575,ShipToCustomer_133,Key_Account_91,Region_33,Country_13
Plant_276,Plant_Type_2,Vendor_28,MAT002213,Brand_4433,Sub_Brand_34,Product_Type_458,Product_SubType_458-3,WindowQ3,Customer_6347,ShipToCustomer_836,Key_Account_257,Region_2,Country_7
Plant_578,Plant_Type_3,Vendor_140,MAT001242,Brand_7568,Sub_Brand_133,Product_Type_1077,Product_SubType_1077-7,WindowQ4,Customer_463,ShipToCustomer_897,Key_Account_75,Region_26,Country_4
Plant_458,Plant_Type_3,Vendor_541,MAT002176,Brand_5680,Sub_Brand_67,Product_Type_831,Product_SubType_831-2,WindowQ1,Customer_4078,ShipToCustomer_678,Key_Account_365,Region_21,Country_8
Plant_37,Plant_Type_2,Vendor_344,MAT002412,Brand_329,Sub_Brand_148,Product_Type_1226,Product_SubType_1226-4,WindowQ2,Customer_4331,ShipToCustomer_415,Key_Account_280,Region_32,Country_11
Plant_788,Plant_Type_2,Vendor_481,MAT001262,Brand_4508,Sub_Brand_65,Product_Type_30,Product_SubType_30-5,WindowQ4,Customer_4495,ShipToCustomer_612,Key_Account_116,Region_16,Country_1
Plant_149,Plant_Type_1,Vendor_331,MAT000296,Brand_4593,Sub_Brand_70,Product_Type_95,Product_SubType_95-5,WindowQ3,Customer_5882,ShipToCustomer_997,Key_Account_67,Region_25,Country_14
Plant_503,Plant_Type_4,Vendor_19,MAT000214,Brand_511,Sub_Brand_22,Product_Type_643,Product_SubType_643-3,Null,Customer_466,ShipToCustomer_227,Key_Account_63,Region_16,Country_10
Plant_204,Plant_Type_3,Vendor_738,MAT002244,Brand_788,Sub_Brand_147,Product_Type_920,Product_SubType_920-1,WindowQ1,Customer_1184,ShipToCustomer_895,Key_Account_364,Region_1,Country_3
Plant_156,Plant_Type_4,Vendor_599,MAT002669,Brand_1395,Sub_Brand_71,Product_Type_1340,Product_SubType_1340-1,Null,Customer_2935,ShipToCustomer_280,Key_Account_285,Region_27,Country_4
Plant_216,Plant_Type_4,Vendor_983,MAT002585,Brand_1384,Sub_Brand_134,Product_Type_746,Product_SubType_746-1,WindowQ2,Customer_4708,ShipToCustomer_180,Key_Account_121,Region_32,Country_14
Plant_619,Plant_Type_1,Vendor_733,MAT002273,Brand_4151,Sub_Brand_8,Product_Type_221,Product_SubType_221-3,Null,Customer_3578,ShipToCustomer_182,Key_Account_48,Region_37,Country_14
Plant_569,Plant_Type_1,Vendor_360,MAT001653,Brand_6935,Sub_Brand_119,Product_Type_778,Product_SubType_778-2,WindowQ3,Customer_7978,ShipToCustomer_470,Key_Account_350,Region_19,Country_3
Plant_639,Plant_Type_1,Vendor_907,MAT001295,Brand_1766,Sub_Brand_107,Product_Type_1087,Product_SubType_1087-1,Null,Customer_736,ShipToCustomer_374,Key_Account_334,Region_25,Country_7
Plant_84,Plant_Type_4,Vendor_116,MAT000311,Brand_2915,Sub_Brand_48,Product_Type_818,Product_SubType_818-2,WindowQ1,Customer_5096,ShipToCustomer_785,Key_Account_198,Region_27,Country_4
Plant_520,Plant_Type_3,Vendor_65,MAT002106,Brand_2326,Sub_Brand_113,Product_Type_37,Product_SubType_37-3,WindowQ4,Customer_4233,ShipToCustomer_402,Key_Account_279,Region_18,Country_1
Plant_38,Plant_Type_3,Vendor_414,MAT000808,Brand_2014,Sub_Brand_74,Product_Type_1205,Product_SubType_1205-5,WindowQ1,Customer_5061,ShipToCustomer_425,Key_Account_377,Region_20,Country_2
Plant_74,Plant_Type_1,Vendor_514,MAT000678,Brand_6754,Sub_Brand_123,Product_Type_1034,Product_SubType_1034-4,Null,Customer_6811,ShipToCustomer_815,Key_Account_263,Region_38,Country_1
Plant_143,Plant_Type_3,Vendor_416,MAT000423,Brand_4405,Sub_Brand_114,Product_Type_1150,Product_SubType_1150-3,WindowQ3,Customer_6374,ShipToCustomer_24,Key_Account_64,Region_32,Country_14
Plant_128,Plant_Type_1,Vendor_622,MAT000938,Brand_713,Sub_Brand_52,Product_Type_777,Product_SubType_777-3,Null,Customer_5556,ShipToCustomer_976,Key_Account_180,Region_21,Country_10
Plant_292,Plant_Type_3,Vendor_119,MAT001505,Brand_5884,Sub_Brand_71,Product_Type_1083,Product_SubType_1083-3,WindowQ3,Customer_4487,ShipToCustomer_639,Key_Account_105,Region_32,Country_13
Plant_37,Plant_Type_2,Vendor_832,MAT000983,Brand_750,Sub_Brand_27,Product_Type_268,Product_SubType_268-6,WindowQ4,Customer_7478,ShipToCustomer_521,Key_Account_203,Special,Country_13
Plant_204,Plant_Type_3,Vendor_738,MAT002244,Brand_788,Sub_Brand_147,Product_Type_920,Product_SubType_920-1,Null,Customer_2303,ShipToCustomer_429,Key_Account_24,Region_31,Country_14
Plant_526,Plant_Type_4,Vendor_455,MAT000448,Brand_1237,Sub_Brand_81,Product_Type_809,Product_SubType_809-3,WindowQ4,Customer_7756,ShipToCustomer_159,Key_Account_85,Region_49,Country_2
Plant_664,Plant_Type_1,Vendor_350,MAT002508,Brand_6492,Sub_Brand_48,Product_Type_403,Product_SubType_403-1,Null,Customer_1659,ShipToCustomer_384,Key_Account_41,Region_24,Country_13
Plant_219,Plant_Type_3,Vendor_508,MAT002793,Brand_388,Sub_Brand_109,Product_Type_460,Product_SubType_460-1,WindowQ4,Customer_2173,ShipToCustomer_314,Key_Account_246,Region_30,Country_12
Plant_498,Plant_Type_1,Vendor_907,MAT001194,Brand_959,Sub_Brand_106,Product_Type_1179,Product_SubType_1179-2,Null,Customer_140,ShipToCustomer_369,Key_Account_306,Region_26,Country_15
Plant_357,Plant_Type_2,Vendor_319,MAT002374,Brand_6743,Sub_Brand_43,Product_Type_1258,Product_SubType_1258-1,Null,Customer_4024,ShipToCustomer_76,Key_Account_164,Region_16,Country_7
Plant_588,Plant_Type_3,Vendor_988,MAT002715,Brand_7086,Sub_Brand_14,Product_Type_55,Product_SubType_55-2,Null,Customer_2807,ShipToCustomer_722,Key_Account_24,Region_31,Country_5
Plant_384,Plant_Type_4,Vendor_660,MAT001855,Brand_1177,Sub_Brand_126,Product_Type_846,Product_SubType_846-1,WindowQ1,Customer_4506,ShipToCustomer_585,Key_Account_109,Region_40,Country_5
Plant_185,Plant_Type_1,Vendor_4,MAT002612,Brand_7352,Sub_Brand_34,Product_Type_13,Product_SubType_13-5,Null,Customer_5096,ShipToCustomer_785,Key_Account_198,Region_27,Country_4
Plant_231,Plant_Type_3,Vendor_838,MAT002207,Brand_5815,Sub_Brand_113,Product_Type_668,Product_SubType_668-6,WindowQ4,Customer_5579,ShipToCustomer_524,Key_Account_114,Region_9,Country_2
Plant_612,Plant_Type_4,Vendor_277,MAT001127,Brand_979,Sub_Brand_89,Product_Type_153,Product_SubType_153-2,WindowQ3,Customer_6934,ShipToCustomer_861,Key_Account_286,Region_20,Country_14
Plant_640,Plant_Type_2,Vendor_718,MAT001627,Brand_6249,Sub_Brand_61,Product_Type_328,Product_SubType_328-1,WindowQ3,Customer_6116,ShipToCustomer_362,Key_Account_107,Region_44,Country_14
Plant_576,Plant_Type_1,Vendor_214,MAT000520,Brand_6144,Sub_Brand_34,Product_Type_535,Product_SubType_535-2,Null,Customer_4202,ShipToCustomer_995,Key_Account_231,Region_20,Country_4
Plant_286,Plant_Type_1,Vendor_379,MAT001429,Brand_6980,Sub_Brand_82,Product_Type_1294,Product_SubType_1294-2,Null,Customer_1762,ShipToCustomer_165,Key_Account_303,Region_40,Country_4
Plant_757,Plant_Type_4,Vendor_483,MAT002878,Brand_7396,Sub_Brand_114,Product_Type_1010,Product_SubType_1010-2,Null,Customer_5214,ShipToCustomer_29,Key_Account_375,WorldWide,Country_3
Plant_605,Plant_Type_1,Vendor_680,MAT000954,Brand_3634,Sub_Brand_55,Product_Type_1360,Product_SubType_1360-2,WindowQ1,Customer_3512,ShipToCustomer_828,Key_Account_157,Special,Country_10
Plant_481,Plant_Type_2,Vendor_87,MAT000271,Brand_3296,Sub_Brand_30,Product_Type_799,Product_SubType_799-4,WindowQ3,Customer_855,ShipToCustomer_503,Key_Account_119,Region_50,Country_4
Plant_45,Plant_Type_1,Vendor_758,MAT000650,Brand_4623,Sub_Brand_105,Product_Type_1392,Product_SubType_1392-1,Null,Customer_1146,ShipToCustomer_135,Key_Account_128,Region_27,Country_2
Plant_605,Plant_Type_1,Vendor_764,MAT000020,Brand_4362,Sub_Brand_47,Product_Type_512,Product_SubType_512-5,Null,Customer_4107,ShipToCustomer_893,Key_Account_65,Region_33,Country_5
Plant_463,Plant_Type_1,Vendor_25,MAT000165,Brand_6280,Sub_Brand_82,Product_Type_1034,Product_SubType_1034-8,Null,Customer_7073,ShipToCustomer_156,Key_Account_34,Special,Country_13
Plant_46,Plant_Type_2,Vendor_734,MAT000155,Brand_5710,Sub_Brand_24,Product_Type_427,Product_SubType_427-1,Null,Customer_881,ShipToCustomer_644,Key_Account_233,Region_9,Country_10
Plant_275,Plant_Type_3,Vendor_752,MAT002591,Brand_2890,Sub_Brand_97,Product_Type_69,Product_SubType_69-3,Null,Customer_2059,ShipToCustomer_651,Key_Account_40,Region_7,Country_6
Plant_181,Plant_Type_1,Vendor_479,MAT002432,Brand_3549,Sub_Brand_81,Product_Type_978,Product_SubType_978-3,WindowQ2,Customer_6621,ShipToCustomer_619,Key_Account_335,Region_29,Country_3
Plant_447,Plant_Type_2,Vendor_570,MAT002510,Brand_7244,Sub_Brand_85,Product_Type_1229,Product_SubType_1229-3,WindowQ1,Customer_4531,ShipToCustomer_599,Key_Account_275,Region_23,Country_2
Plant_73,Plant_Type_3,Vendor_23,MAT001280,Brand_1257,Sub_Brand_125,Product_Type_1410,Product_SubType_1410-1,WindowQ2,Customer_7927,ShipToCustomer_328,Key_Account_245,Region_17,Country_14
Plant_75,Plant_Type_2,Vendor_957,MAT002352,Brand_3324,Sub_Brand_49,Product_Type_1467,Product_SubType_1467-3,WindowQ3,Customer_3648,ShipToCustomer_26,Key_Account_255,Region_33,Country_8
Plant_549,Plant_Type_2,Vendor_85,MAT001641,Brand_1071,Sub_Brand_17,Product_Type_1410,Product_SubType_1410-2,Null,Customer_3458,ShipToCustomer_593,Key_Account_337,Region_40,Country_9
Plant_633,Plant_Type_4,Vendor_477,MAT001080,Brand_6278,Sub_Brand_32,Product_Type_1401,Product_SubType_1401-4,Null,Customer_4541,ShipToCustomer_668,Key_Account_375,WorldWide,Country_10
Plant_462,Plant_Type_3,Vendor_987,MAT000340,Brand_2778,Sub_Brand_84,Product_Type_685,Product_SubType_685-4,Null,Customer_4790,ShipToCustomer_697,Key_Account_358,Region_38,Country_3
Plant_650,Plant_Type_3,Vendor_621,MAT002592,Brand_2488,Sub_Brand_120,Product_Type_875,Product_SubType_875-1,WindowQ3,Customer_7657,ShipToCustomer_409,Key_Account_259,Region_4,Country_4
Plant_585,Plant_Type_4,Vendor_593,MAT002935,Brand_6778,Sub_Brand_148,Product_Type_139,Product_SubType_139-2,WindowQ2,Customer_5239,ShipToCustomer_375,Key_Account_366,Region_45,Country_13
Plant_424,Plant_Type_1,Vendor_408,MAT002500,Brand_7836,Sub_Brand_147,Product_Type_332,Product_SubType_332-3,Null,Customer_6085,ShipToCustomer_355,Key_Account_105,Region_32,Country_13
Plant_289,Plant_Type_2,Vendor_331,MAT002760,Brand_4902,Sub_Brand_80,Product_Type_704,Product_SubType_704-4,Null,Customer_1056,ShipToCustomer_458,Key_Account_140,Region_14,Country_8
Plant_783,Plant_Type_1,Vendor_648,MAT000273,Brand_1389,Sub_Brand_19,Product_Type_776,Product_SubType_776-7,Null,Customer_4958,ShipToCustomer_665,Key_Account_91,Region_33,Country_1
Plant_477,Plant_Type_1,Vendor_700,MAT000475,Brand_412,Sub_Brand_143,Product_Type_424,Product_SubType_424-2,Null,Customer_3254,ShipToCustomer_132,Key_Account_276,Region_3,Country_8
Plant_48,Plant_Type_1,Vendor_928,MAT002861,Brand_4436,Sub_Brand_115,Product_Type_273,Product_SubType_273-3,WindowQ3,Customer_1268,ShipToCustomer_898,Key_Account_46,Region_7,Country_8
Plant_437,Plant_Type_4,Vendor_619,MAT001573,Brand_2236,Sub_Brand_52,Product_Type_1413,Product_SubType_1413-2,Null,Customer_3029,ShipToCustomer_782,Key_Account_220,Region_36,Country_10
Plant_624,Plant_Type_2,Vendor_259,MAT001108,Brand_386,Sub_Brand_105,Product_Type_107,Product_SubType_107-3,Null,Customer_3437,ShipToCustomer_975,Key_Account_91,Region_33,Country_14
Plant_362,Plant_Type_1,Vendor_248,MAT001688,Brand_4328,Sub_Brand_137,Product_Type_492,Product_SubType_492-5,WindowQ3,Customer_3333,ShipToCustomer_198,Key_Account_186,Region_14,Country_10
Plant_293,Plant_Type_2,Vendor_287,MAT001067,Brand_7008,Sub_Brand_99,Product_Type_1054,Product_SubType_1054-4,WindowQ3,Customer_2807,ShipToCustomer_248,Key_Account_24,Region_31,Country_5
Plant_193,Plant_Type_2,Vendor_256,MAT000566,Brand_6834,Sub_Brand_54,Product_Type_88,Product_SubType_88-2,Null,Customer_1198,ShipToCustomer_692,Key_Account_182,Region_20,Country_4
Plant_615,Plant_Type_3,Vendor_847,MAT001777,Brand_513,Sub_Brand_19,Product_Type_936,Product_SubType_936-1,Null,Customer_585,ShipToCustomer_911,Key_Account_376,Region_8,Country_8
Plant_687,Plant_Type_4,Vendor_16,MAT000949,Brand_2552,Sub_Brand_70,Product_Type_215,Product_SubType_215-2,Null,Customer_2332,ShipToCustomer_241,Key_Account_256,Region_39,Country_11
Plant_90,Plant_Type_3,Vendor_84,MAT002631,Brand_1830,Sub_Brand_32,Product_Type_906,Product_SubType_906-6,Null,Customer_466,ShipToCustomer_520,Key_Account_63,Region_16,Country_10
Plant_541,Plant_Type_3,Vendor_293,MAT002407,Brand_4178,Sub_Brand_63,Product_Type_606,Product_SubType_606-1,WindowQ1,Customer_6353,ShipToCustomer_320,Key_Account_140,Region_14,Country_9
Plant_114,Plant_Type_2,Vendor_553,MAT000049,Brand_52,Sub_Brand_40,Product_Type_98,Product_SubType_98-5,WindowQ4,Customer_2034,ShipToCustomer_857,Key_Account_313,Region_40,Country_8
Plant_774,Plant_Type_1,Vendor_882,MAT002227,Brand_5279,Sub_Brand_125,Product_Type_49,Product_SubType_49-3,Null,Customer_4050,ShipToCustomer_771,Key_Account_320,Region_19,Country_4
Plant_126,Plant_Type_3,Vendor_418,MAT001060,Brand_6106,Sub_Brand_58,Product_Type_748,Product_SubType_748-6,WindowQ3,Customer_5522,ShipToCustomer_70,Key_Account_331,Region_6,Country_10
Plant_669,Plant_Type_3,Vendor_891,MAT000602,Brand_3223,Sub_Brand_129,Product_Type_622,Product_SubType_622-2,Null,Customer_7063,ShipToCustomer_643,Key_Account_285,Region_27,Country_11
Plant_162,Plant_Type_4,Vendor_806,MAT001845,Brand_2695,Sub_Brand_134,Product_Type_1109,Product_SubType_1109-2,Null,Customer_7458,ShipToCustomer_603,Key_Account_122,Region_35,Country_13
Plant_170,Plant_Type_2,Vendor_361,MAT000675,Brand_5819,Sub_Brand_78,Product_Type_173,Product_SubType_173-3,Null,Customer_5153,ShipToCustomer_816,Key_Account_35,Region_27,Country_8
Plant_261,Plant_Type_2,Vendor_487,MAT000880,Brand_2463,Sub_Brand_126,Product_Type_1020,Product_SubType_1020-2,WindowQ4,Customer_6751,ShipToCustomer_762,Key_Account_272,Region_32,Country_5
Plant_11,Plant_Type_3,Vendor_962,MAT000237,Brand_6815,Sub_Brand_121,Product_Type_101,Product_SubType_101-3,Null,Customer_2269,ShipToCustomer_865,Key_Account_191,WorldWide,Country_10
Plant_619,Plant_Type_1,Vendor_867,MAT001385,Brand_6273,Sub_Brand_133,Product_Type_1137,Product_SubType_1137-6,Null,Customer_4901,ShipToCustomer_464,Key_Account_217,Region_6,Country_5
Plant_40,Plant_Type_4,Vendor_496,MAT002263,Brand_7951,Sub_Brand_114,Product_Type_104,Product_SubType_104-3,WindowQ1,Customer_2147,ShipToCustomer_16,Key_Account_273,Region_14,Country_4
Plant_748,Plant_Type_2,Vendor_693,MAT000932,Brand_7729,Sub_Brand_74,Product_Type_768,Product_SubType_768-4,WindowQ3,Customer_889,ShipToCustomer_916,Key_Account_178,Region_35,Country_5
Plant_755,Plant_Type_4,Vendor_182,MAT000841,Brand_4974,Sub_Brand_58,Product_Type_114,Product_SubType_114-1,WindowQ4,Customer_5662,ShipToCustomer_719,Key_Account_309,Region_43,Country_11
Plant_38,Plant_Type_3,Vendor_762,MAT002274,Brand_4103,Sub_Brand_45,Product_Type_716,Product_SubType_716-4,WindowQ3,Customer_4423,ShipToCustomer_353,Key_Account_113,Region_1,Country_7
Plant_201,Plant_Type_4,Vendor_662,MAT000517,Brand_6904,Sub_Brand_10,Product_Type_1447,Product_SubType_1447-2,Null,Customer_2838,ShipToCustomer_274,Key_Account_154,Region_48,Country_14
Plant_527,Plant_Type_1,Vendor_224,MAT001717,Brand_2414,Sub_Brand_142,Product_Type_30,Product_SubType_30-4,WindowQ4,Customer_6860,ShipToCustomer_387,Key_Account_69,Region_28,Country_11
Plant_38,Plant_Type_3,Vendor_542,MAT001000,Brand_6037,Sub_Brand_144,Product_Type_1024,Product_SubType_1024-4,Null,Customer_1381,ShipToCustomer_671,Key_Account_64,Region_32,Country_6
Plant_607,Plant_Type_3,Vendor_718,MAT000852,Brand_5500,Sub_Brand_27,Product_Type_751,Product_SubType_751-5,Null,Customer_4704,ShipToCustomer_680,Key_Account_254,Region_26,Country_7
Plant_241,Plant_Type_1,Vendor_143,MAT002710,Brand_1405,Sub_Brand_15,Product_Type_1249,Product_SubType_1249-4,Null,Customer_2427,ShipToCustomer_983,Key_Account_303,Region_40,Country_13
Plant_712,Plant_Type_4,Vendor_573,MAT002272,Brand_6021,Sub_Brand_118,Product_Type_212,Product_SubType_212-2,WindowQ1,Customer_5850,ShipToCustomer_875,Key_Account_126,Region_22,Country_8
Plant_377,Plant_Type_3,Vendor_997,MAT002783,Brand_433,Sub_Brand_85,Product_Type_987,Product_SubType_987-4,Null,Customer_1535,ShipToCustomer_777,Key_Account_188,Region_5,Country_12
Plant_387,Plant_Type_1,Vendor_127,MAT002567,Brand_1582,Sub_Brand_114,Product_Type_678,Product_SubType_678-1,WindowQ2,Customer_3107,ShipToCustomer_382,Key_Account_88,Region_35,Country_14
Plant_369,Plant_Type_1,Vendor_761,MAT002778,Brand_5861,Sub_Brand_67,Product_Type_1356,Product_SubType_1356-1,WindowQ2,Customer_4627,ShipToCustomer_787,Key_Account_221,Region_5,Country_15
Plant_769,Plant_Type_1,Vendor_140,MAT000754,Brand_855,Sub_Brand_130,Product_Type_889,Product_SubType_889-1,Null,Customer_5009,ShipToCustomer_419,Key_Account_88,Region_35,Country_15
Plant_181,Plant_Type_1,Vendor_259,MAT000981,Brand_4673,Sub_Brand_88,Product_Type_845,Product_SubType_845-3,WindowQ3,Customer_6238,ShipToCustomer_541,Key_Account_265,Region_22,Country_10
Plant_225,Plant_Type_3,Vendor_74,MAT001636,Brand_1547,Sub_Brand_71,Product_Type_1400,Product_SubType_1400-4,WindowQ2,Customer_876,ShipToCustomer_773,Key_Account_385,Region_8,Country_13
Plant_470,Plant_Type_3,Vendor_697,MAT002472,Brand_538,Sub_Brand_58,Product_Type_65,Product_SubType_65-2,Null,Customer_3440,ShipToCustomer_427,Key_Account_277,Region_29,Country_3
Plant_733,Plant_Type_4,Vendor_246,MAT002884,Brand_3586,Sub_Brand_1,Product_Type_366,Product_SubType_366-4,WindowQ4,Customer_6712,ShipToCustomer_749,Key_Account_336,Region_8,Country_4
