SoldTo,Country,Ship to Customer
Customer_1440,Country_10,ShipToCustomer_3405
Customer_1440,Country_10,ShipToCustomer_8212
Customer_1445,Country_7,ShipToCustomer_1022
Customer_1446,Country_9,ShipToCustomer_7157
Customer_145,Country_8,ShipToCustomer_1318
Customer_145,Country_8,ShipToCustomer_5519
Customer_1450,Country_8,ShipToCustomer_8976
Customer_1451,Country_1,ShipToCustomer_664
Customer_1452,Country_14,ShipToCustomer_8133
Customer_1454,Country_13,ShipToCustomer_6715
Customer_1454,Country_13,ShipToCustomer_741
Customer_1455,Country_8,ShipToCustomer_9092
Customer_1456,Country_6,ShipToCustomer_1512
Customer_1458,Country_14,ShipToCustomer_263
Customer_1459,Country_7,ShipToCustomer_2987
Customer_1459,Country_7,ShipToCustomer_8340
Customer_1459,Country_7,ShipToCustomer_8596
Customer_1459,Country_7,ShipToCustomer_8831
Customer_1460,Country_5,ShipToCustomer_5725
Customer_1460,Country_5,ShipToCustomer_6464
Customer_1462,Country_5,ShipToCustomer_3145
Customer_1462,Country_5,ShipToCustomer_8059
Customer_1463,Country_8,ShipToCustomer_2660
Customer_1464,Country_11,ShipToCustomer_6084
Customer_1465,Country_10,ShipToCustomer_6745
Customer_1466,Country_9,ShipToCustomer_117
Customer_1466,Country_9,ShipToCustomer_5606
Customer_1467,Country_9,ShipToCustomer_4935
Customer_1468,Country_10,ShipToCustomer_4034
Customer_1468,Country_10,ShipToCustomer_526
Customer_1468,Country_10,ShipToCustomer_9404
Customer_1469,Country_1,ShipToCustomer_85
Customer_1470,Country_7,ShipToCustomer_2740
Customer_1470,Country_7,ShipToCustomer_3039
Customer_1470,Country_7,ShipToCustomer_4272
Customer_1471,Country_3,ShipToCustomer_7228
Customer_1473,Country_12,ShipToCustomer_231
Customer_1474,Country_9,ShipToCustomer_1878
Customer_1474,Country_9,ShipToCustomer_9305
Customer_1475,Country_2,ShipToCustomer_9556
Customer_1476,Country_6,ShipToCustomer_3097
Customer_1478,Country_1,ShipToCustomer_2777
Customer_1478,Country_1,ShipToCustomer_825
Customer_1479,Country_11,ShipToCustomer_1771
Customer_1479,Country_11,ShipToCustomer_8288
Customer_1479,Country_11,ShipToCustomer_8412
Customer_148,Country_10,ShipToCustomer_4032
Customer_148,Country_10,ShipToCustomer_5170
Customer_1480,Country_14,ShipToCustomer_6039
Customer_1481,Country_3,ShipToCustomer_3564
Customer_1481,Country_3,ShipToCustomer_5072
Customer_1481,Country_3,ShipToCustomer_8609
Customer_1482,Country_5,ShipToCustomer_4278
Customer_1483,Country_14,ShipToCustomer_5425
Customer_1483,Country_14,ShipToCustomer_8949
Customer_1484,Country_10,ShipToCustomer_1996
Customer_1484,Country_10,ShipToCustomer_357
Customer_1484,Country_10,ShipToCustomer_4018
Customer_1485,Country_11,ShipToCustomer_7836
Customer_1486,Country_5,ShipToCustomer_5953
Customer_1488,Country_12,ShipToCustomer_4133
Customer_1488,Country_12,ShipToCustomer_6946
Customer_1489,Country_15,ShipToCustomer_400
Customer_149,Country_6,ShipToCustomer_1772
Customer_1490,Country_2,ShipToCustomer_2015
Customer_1490,Country_2,ShipToCustomer_418
Customer_1492,Country_3,ShipToCustomer_7576
Customer_1493,Country_9,ShipToCustomer_566
Customer_1495,Country_14,ShipToCustomer_9653
Customer_1496,Country_13,ShipToCustomer_2477
Customer_1496,Country_13,ShipToCustomer_7452
Customer_1497,Country_12,ShipToCustomer_6124
Customer_1498,Country_9,ShipToCustomer_8174
Customer_15,Country_1,ShipToCustomer_1997
Customer_1501,Country_10,ShipToCustomer_1510
Customer_1501,Country_10,ShipToCustomer_2143
Customer_1504,Country_8,ShipToCustomer_3605
Customer_1506,Country_4,ShipToCustomer_7817
Customer_1506,Country_4,ShipToCustomer_9311
Customer_1506,Country_4,ShipToCustomer_9336
Customer_1507,Country_12,ShipToCustomer_1849
Customer_1507,Country_12,ShipToCustomer_4089
Customer_1507,Country_12,ShipToCustomer_6504
Customer_1507,Country_12,ShipToCustomer_6728
Customer_1507,Country_12,ShipToCustomer_8794
Customer_1509,Country_9,ShipToCustomer_1523
Customer_151,Country_6,ShipToCustomer_8427
Customer_1510,Country_2,ShipToCustomer_1067
Customer_1511,Country_15,ShipToCustomer_5860
Customer_1511,Country_15,ShipToCustomer_8239
Customer_1511,Country_15,ShipToCustomer_9459
Customer_1514,Country_7,ShipToCustomer_8368
Customer_1515,Country_12,ShipToCustomer_3246
Customer_1515,Country_12,ShipToCustomer_7144
Customer_1515,Country_12,ShipToCustomer_7180
Customer_1517,Country_3,ShipToCustomer_6485
Customer_1519,Country_9,ShipToCustomer_9640
Customer_1520,Country_13,ShipToCustomer_8867
Customer_1522,Country_6,ShipToCustomer_5602
Customer_1524,Country_4,ShipToCustomer_6402
Customer_1525,Country_14,ShipToCustomer_5187
Customer_1526,Country_14,ShipToCustomer_8
Customer_1528,Country_14,ShipToCustomer_2727
Customer_1528,Country_14,ShipToCustomer_6286
Customer_1529,Country_6,ShipToCustomer_3761
Customer_1529,Country_6,ShipToCustomer_8160
Customer_153,Country_14,ShipToCustomer_1239
Customer_1532,Country_4,ShipToCustomer_4184
Customer_1532,Country_4,ShipToCustomer_5884
Customer_1532,Country_4,ShipToCustomer_7722
Customer_1532,Country_4,ShipToCustomer_8799
Customer_1534,Country_5,ShipToCustomer_9100
Customer_1535,Country_12,ShipToCustomer_777
Customer_1536,Country_5,ShipToCustomer_5333
Customer_1536,Country_5,ShipToCustomer_5649
Customer_1536,Country_5,ShipToCustomer_5790
Customer_1536,Country_5,ShipToCustomer_6001
Customer_1536,Country_5,ShipToCustomer_6256
Customer_1536,Country_5,ShipToCustomer_8283
Customer_1537,Country_7,ShipToCustomer_5069
Customer_1537,Country_7,ShipToCustomer_8164
Customer_1541,Country_7,ShipToCustomer_1435
Customer_1541,Country_7,ShipToCustomer_4253
Customer_1542,Country_12,ShipToCustomer_493
Customer_1543,Country_9,ShipToCustomer_2714
Customer_1544,Country_4,ShipToCustomer_3184
Customer_1544,Country_4,ShipToCustomer_7769
Customer_1545,Country_11,ShipToCustomer_127
Customer_1546,Country_13,ShipToCustomer_3003
Customer_1546,Country_13,ShipToCustomer_3457
Customer_1546,Country_13,ShipToCustomer_4803
Customer_1547,Country_3,ShipToCustomer_523
Customer_1548,Country_10,ShipToCustomer_9120
Customer_155,Country_2,ShipToCustomer_7186
Customer_1550,Country_1,ShipToCustomer_114
Customer_1550,Country_1,ShipToCustomer_3728
Customer_1551,Country_1,ShipToCustomer_594
Customer_1552,Country_1,ShipToCustomer_9378
Customer_1553,Country_2,ShipToCustomer_1746
Customer_1553,Country_2,ShipToCustomer_313
Customer_1553,Country_2,ShipToCustomer_9269
Customer_1553,Country_2,ShipToCustomer_9911
Customer_1554,Country_15,ShipToCustomer_9437
Customer_1555,Country_8,ShipToCustomer_1362
Customer_1556,Country_8,ShipToCustomer_5208
Customer_1557,Country_6,ShipToCustomer_6851
Customer_1558,Country_9,ShipToCustomer_4114
Customer_1558,Country_9,ShipToCustomer_4632
Customer_1558,Country_9,ShipToCustomer_767
Customer_1559,Country_3,ShipToCustomer_4603
Customer_1559,Country_3,ShipToCustomer_6774
Customer_156,Country_1,ShipToCustomer_6838
Customer_1560,Country_9,ShipToCustomer_453
Customer_1562,Country_1,ShipToCustomer_9457
Customer_1564,Country_6,ShipToCustomer_7282
Customer_1565,Country_8,ShipToCustomer_8260
Customer_1566,Country_5,ShipToCustomer_8723
Customer_1568,Country_6,ShipToCustomer_4657
Customer_157,Country_1,ShipToCustomer_4625
Customer_1572,Country_11,ShipToCustomer_9700
Customer_1573,Country_10,ShipToCustomer_4746
Customer_1573,Country_10,ShipToCustomer_5466
Customer_1575,Country_8,ShipToCustomer_1728
Customer_1575,Country_8,ShipToCustomer_365
Customer_1575,Country_8,ShipToCustomer_7304
Customer_1576,Country_11,ShipToCustomer_9745
Customer_1577,Country_10,ShipToCustomer_5784
Customer_1579,Country_1,ShipToCustomer_2688
Customer_158,Country_4,ShipToCustomer_1859
Customer_1580,Country_10,ShipToCustomer_5282
Customer_1581,Country_1,ShipToCustomer_1547
Customer_1582,Country_9,ShipToCustomer_2858
Customer_1583,Country_3,ShipToCustomer_5893
Customer_1584,Country_15,ShipToCustomer_808
Customer_1584,Country_15,ShipToCustomer_9498
Customer_1585,Country_5,ShipToCustomer_2490
Customer_1586,Country_11,ShipToCustomer_4462
Customer_1587,Country_7,ShipToCustomer_5003
Customer_1587,Country_7,ShipToCustomer_9857
Customer_1588,Country_3,ShipToCustomer_4203
Customer_1588,Country_3,ShipToCustomer_9580
Customer_1589,Country_5,ShipToCustomer_9462
Customer_159,Country_15,ShipToCustomer_5976
Customer_1590,Country_2,ShipToCustomer_5511
Customer_1591,Country_7,ShipToCustomer_4678
Customer_1591,Country_7,ShipToCustomer_5910
Customer_1593,Country_5,ShipToCustomer_5152
Customer_1593,Country_5,ShipToCustomer_5905
Customer_1594,Country_7,ShipToCustomer_5747
Customer_1594,Country_7,ShipToCustomer_5936
Customer_1595,Country_11,ShipToCustomer_2155
Customer_1597,Country_10,ShipToCustomer_4216
Customer_1597,Country_10,ShipToCustomer_4591
Customer_1598,Country_3,ShipToCustomer_3926
Customer_16,Country_9,ShipToCustomer_1474
Customer_16,Country_9,ShipToCustomer_6483
Customer_16,Country_9,ShipToCustomer_7322
Customer_16,Country_9,ShipToCustomer_9778
Customer_160,Country_9,ShipToCustomer_4233
Customer_160,Country_9,ShipToCustomer_516
Customer_160,Country_9,ShipToCustomer_8850
Customer_1600,Country_12,ShipToCustomer_6290
Customer_1601,Country_12,ShipToCustomer_3286
Customer_1602,Country_8,ShipToCustomer_8805
Customer_1603,Country_10,ShipToCustomer_184
Customer_1604,Country_14,ShipToCustomer_5535
Customer_1605,Country_3,ShipToCustomer_3284
Customer_1605,Country_3,ShipToCustomer_3856
Customer_1605,Country_3,ShipToCustomer_5834
Customer_1605,Country_3,ShipToCustomer_8851
Customer_1605,Country_3,ShipToCustomer_9761
Customer_1606,Country_15,ShipToCustomer_6875
Customer_1607,Country_6,ShipToCustomer_1229
Customer_1607,Country_6,ShipToCustomer_197
Customer_1607,Country_6,ShipToCustomer_8210
Customer_1608,Country_5,ShipToCustomer_951
Customer_1610,Country_9,ShipToCustomer_2797
Customer_1611,Country_15,ShipToCustomer_4405
Customer_1611,Country_15,ShipToCustomer_69
Customer_1614,Country_3,ShipToCustomer_9042
Customer_1614,Country_3,ShipToCustomer_9555
Customer_1616,Country_14,ShipToCustomer_6493
Customer_1617,Country_1,ShipToCustomer_1563
Customer_1618,Country_1,ShipToCustomer_9854
Customer_162,Country_1,ShipToCustomer_3388
Customer_1620,Country_2,ShipToCustomer_1295
Customer_1621,Country_1,ShipToCustomer_5291
Customer_1625,Country_13,ShipToCustomer_9426
Customer_1626,Country_3,ShipToCustomer_7087
Customer_1627,Country_3,ShipToCustomer_3811
Customer_1627,Country_3,ShipToCustomer_8550
Customer_163,Country_8,ShipToCustomer_1833
Customer_163,Country_8,ShipToCustomer_4874
Customer_163,Country_8,ShipToCustomer_6725
Customer_163,Country_8,ShipToCustomer_6795
Customer_163,Country_8,ShipToCustomer_8557
Customer_163,Country_8,ShipToCustomer_9108
Customer_1630,Country_8,ShipToCustomer_4836
Customer_1630,Country_8,ShipToCustomer_7943
Customer_1631,Country_10,ShipToCustomer_1231
Customer_1631,Country_10,ShipToCustomer_2701
Customer_1632,Country_3,ShipToCustomer_8070
Customer_1634,Country_13,ShipToCustomer_3466
Customer_1638,Country_2,ShipToCustomer_1467
Customer_1639,Country_7,ShipToCustomer_1620
Customer_1639,Country_7,ShipToCustomer_2594
Customer_1639,Country_7,ShipToCustomer_491
Customer_164,Country_7,ShipToCustomer_7726
Customer_164,Country_7,ShipToCustomer_8021
Customer_164,Country_7,ShipToCustomer_9654
Customer_1641,Country_14,ShipToCustomer_2498
Customer_1641,Country_14,ShipToCustomer_3449
Customer_1643,Country_8,ShipToCustomer_2077
Customer_1643,Country_8,ShipToCustomer_3135
Customer_1645,Country_5,ShipToCustomer_6892
Customer_1645,Country_5,ShipToCustomer_8051
Customer_1645,Country_5,ShipToCustomer_9894
Customer_1646,Country_11,ShipToCustomer_3921
Customer_1646,Country_11,ShipToCustomer_4993
Customer_1649,Country_1,ShipToCustomer_4559
Customer_1649,Country_1,ShipToCustomer_8785
Customer_165,Country_7,ShipToCustomer_3178
Customer_1650,Country_1,ShipToCustomer_6223
Customer_1651,Country_10,ShipToCustomer_1263
Customer_1651,Country_10,ShipToCustomer_3069
Customer_1651,Country_10,ShipToCustomer_5063
Customer_1651,Country_10,ShipToCustomer_8208
Customer_1653,Country_12,ShipToCustomer_3557
Customer_1654,Country_7,ShipToCustomer_5468
Customer_1654,Country_7,ShipToCustomer_633
Customer_1654,Country_7,ShipToCustomer_6833
Customer_1655,Country_4,ShipToCustomer_5409
Customer_1655,Country_4,ShipToCustomer_9572
Customer_1656,Country_6,ShipToCustomer_3166
Customer_1656,Country_6,ShipToCustomer_8228
Customer_1657,Country_5,ShipToCustomer_6681
Customer_1659,Country_13,ShipToCustomer_384
Customer_1659,Country_13,ShipToCustomer_5539
Customer_1660,Country_10,ShipToCustomer_1268
Customer_1660,Country_10,ShipToCustomer_2962
Customer_1660,Country_10,ShipToCustomer_5999
Customer_1661,Country_7,ShipToCustomer_4664
Customer_1662,Country_5,ShipToCustomer_5269
Customer_1662,Country_5,ShipToCustomer_7970
Customer_1665,Country_11,ShipToCustomer_3152
Customer_1665,Country_11,ShipToCustomer_4686
Customer_1667,Country_2,ShipToCustomer_5198
Customer_1668,Country_4,ShipToCustomer_4432
Customer_1668,Country_4,ShipToCustomer_4463
Customer_1668,Country_4,ShipToCustomer_5264
Customer_1669,Country_6,ShipToCustomer_5290
Customer_1670,Country_5,ShipToCustomer_3833
Customer_1670,Country_5,ShipToCustomer_9696
Customer_1671,Country_14,ShipToCustomer_2601
Customer_1672,Country_12,ShipToCustomer_1664
Customer_1672,Country_12,ShipToCustomer_8035
Customer_1672,Country_12,ShipToCustomer_8915
Customer_1673,Country_4,ShipToCustomer_3511
Customer_1674,Country_1,ShipToCustomer_2598
Customer_1674,Country_1,ShipToCustomer_4877
Customer_1675,Country_3,ShipToCustomer_576
Customer_1676,Country_9,ShipToCustomer_9716
Customer_1678,Country_7,ShipToCustomer_4189
Customer_1678,Country_7,ShipToCustomer_9688
Customer_1679,Country_11,ShipToCustomer_1439
Customer_168,Country_2,ShipToCustomer_3638
Customer_1680,Country_1,ShipToCustomer_1301
Customer_1680,Country_1,ShipToCustomer_1718
Customer_1680,Country_1,ShipToCustomer_5013
Customer_1682,Country_13,ShipToCustomer_3849
Customer_1682,Country_13,ShipToCustomer_8394
Customer_1683,Country_7,ShipToCustomer_1026
Customer_1683,Country_7,ShipToCustomer_1443
Customer_1683,Country_7,ShipToCustomer_4558
Customer_1683,Country_7,ShipToCustomer_8209
Customer_1687,Country_15,ShipToCustomer_3311
Customer_1687,Country_15,ShipToCustomer_710
Customer_1688,Country_7,ShipToCustomer_1123
Customer_1688,Country_7,ShipToCustomer_6340
Customer_1688,Country_7,ShipToCustomer_8422
Customer_1689,Country_5,ShipToCustomer_2209
Customer_1689,Country_5,ShipToCustomer_5093
Customer_169,Country_10,ShipToCustomer_1454
Customer_169,Country_10,ShipToCustomer_1458
Customer_1690,Country_9,ShipToCustomer_5252
Customer_1691,Country_4,ShipToCustomer_2898
Customer_1692,Country_3,ShipToCustomer_1414
Customer_1693,Country_11,ShipToCustomer_1800
Customer_1693,Country_11,ShipToCustomer_5571
Customer_1696,Country_6,ShipToCustomer_1155
Customer_1696,Country_6,ShipToCustomer_2096
Customer_1696,Country_6,ShipToCustomer_3749
Customer_1696,Country_6,ShipToCustomer_8017
Customer_1698,Country_8,ShipToCustomer_4016
Customer_1698,Country_8,ShipToCustomer_6422
Customer_17,Country_13,ShipToCustomer_5982
Customer_17,Country_13,ShipToCustomer_9880
Customer_170,Country_15,ShipToCustomer_3202
Customer_170,Country_15,ShipToCustomer_3880
Customer_1700,Country_10,ShipToCustomer_7457
Customer_1701,Country_7,ShipToCustomer_3947
Customer_1701,Country_7,ShipToCustomer_7062
Customer_1701,Country_7,ShipToCustomer_8113
Customer_1702,Country_2,ShipToCustomer_9068
Customer_1704,Country_6,ShipToCustomer_7837
Customer_1706,Country_1,ShipToCustomer_4595
Customer_1706,Country_1,ShipToCustomer_553
Customer_1706,Country_1,ShipToCustomer_9902
Customer_1707,Country_5,ShipToCustomer_3369
Customer_1707,Country_5,ShipToCustomer_8562
Customer_1708,Country_5,ShipToCustomer_791
Customer_1709,Country_1,ShipToCustomer_9826
Customer_171,Country_4,ShipToCustomer_3868
Customer_171,Country_4,ShipToCustomer_9043
Customer_1710,Country_6,ShipToCustomer_3812
Customer_1711,Country_13,ShipToCustomer_6360
Customer_1712,Country_1,ShipToCustomer_230
Customer_1712,Country_1,ShipToCustomer_2342
Customer_1712,Country_1,ShipToCustomer_4256
Customer_1713,Country_5,ShipToCustomer_8996
Customer_1713,Country_5,ShipToCustomer_9201
Customer_1714,Country_4,ShipToCustomer_8454
Customer_1715,Country_11,ShipToCustomer_1457
Customer_1715,Country_11,ShipToCustomer_247
Customer_1715,Country_11,ShipToCustomer_4624
Customer_1715,Country_11,ShipToCustomer_5801
Customer_1716,Country_12,ShipToCustomer_723
Customer_1718,Country_11,ShipToCustomer_7806
Customer_172,Country_15,ShipToCustomer_67
Customer_1720,Country_3,ShipToCustomer_5548
Customer_1721,Country_3,ShipToCustomer_2022
Customer_1721,Country_3,ShipToCustomer_7225
Customer_1722,Country_15,ShipToCustomer_351
Customer_1722,Country_15,ShipToCustomer_4757
Customer_1724,Country_1,ShipToCustomer_2269
Customer_1724,Country_1,ShipToCustomer_3047
Customer_1724,Country_1,ShipToCustomer_3350
Customer_1726,Country_2,ShipToCustomer_4554
Customer_1727,Country_5,ShipToCustomer_2303
Customer_1729,Country_9,ShipToCustomer_1781
Customer_1729,Country_9,ShipToCustomer_2391
Customer_1729,Country_9,ShipToCustomer_3765
Customer_173,Country_14,ShipToCustomer_2227
Customer_173,Country_14,ShipToCustomer_6195
Customer_173,Country_14,ShipToCustomer_6301
Customer_173,Country_14,ShipToCustomer_8127
Customer_1730,Country_11,ShipToCustomer_3212
Customer_1730,Country_11,ShipToCustomer_4923
Customer_1730,Country_11,ShipToCustomer_628
Customer_1731,Country_1,ShipToCustomer_7298
Customer_1733,Country_5,ShipToCustomer_346
Customer_1733,Country_5,ShipToCustomer_6139
Customer_1733,Country_5,ShipToCustomer_9504
Customer_1733,Country_5,ShipToCustomer_9869
Customer_1734,Country_4,ShipToCustomer_2493
Customer_1734,Country_4,ShipToCustomer_327
Customer_1735,Country_4,ShipToCustomer_484
Customer_1735,Country_4,ShipToCustomer_9156
Customer_1736,Country_15,ShipToCustomer_6395
Customer_1737,Country_4,ShipToCustomer_3188
Customer_1737,Country_4,ShipToCustomer_620
Customer_1739,Country_9,ShipToCustomer_949
Customer_1740,Country_13,ShipToCustomer_2301
Customer_1741,Country_7,ShipToCustomer_4914
Customer_1747,Country_12,ShipToCustomer_6145
Customer_1748,Country_5,ShipToCustomer_4865
Customer_1749,Country_2,ShipToCustomer_2217
Customer_1749,Country_2,ShipToCustomer_809
Customer_1749,Country_2,ShipToCustomer_9369
Customer_175,Country_3,ShipToCustomer_8775
Customer_1750,Country_2,ShipToCustomer_1698
Customer_1750,Country_2,ShipToCustomer_2102
Customer_1751,Country_10,ShipToCustomer_6608
Customer_1751,Country_10,ShipToCustomer_8728
Customer_1752,Country_12,ShipToCustomer_4324
Customer_1752,Country_12,ShipToCustomer_6847
Customer_1753,Country_11,ShipToCustomer_295
Customer_1753,Country_11,ShipToCustomer_5715
Customer_1755,Country_2,ShipToCustomer_1986
Customer_1755,Country_2,ShipToCustomer_6883
Customer_1755,Country_2,ShipToCustomer_7411
Customer_1756,Country_7,ShipToCustomer_8957
Customer_1759,Country_1,ShipToCustomer_1393
Customer_1759,Country_1,ShipToCustomer_5087
Customer_1760,Country_1,ShipToCustomer_5581
Customer_1760,Country_1,ShipToCustomer_9812
Customer_1760,Country_1,ShipToCustomer_9873
Customer_1762,Country_4,ShipToCustomer_165
Customer_1762,Country_4,ShipToCustomer_6796
Customer_1763,Country_11,ShipToCustomer_1084
Customer_1764,Country_13,ShipToCustomer_3028
Customer_1764,Country_13,ShipToCustomer_8450
Customer_1766,Country_8,ShipToCustomer_1769
