customer,sales_qty_2021,sales_qty_2022,sales_qty_2023,sales_qty_2024,net_sales_2021,net_sales_2022,net_sales_2023,net_sales_2024,p2_2021,p2_2022,p2_2023,p2_2024,qty_2021_score,qty_2022_score,qty_2023_score,qty_2024_score,sales_2021_score,sales_2022_score,sales_2023_score,sales_2024_score,p2_2021_score,p2_2022_score,p2_2023_score,p2_2024_score,qty_2021_score_desc,qty_2022_score_desc,qty_2023_score_desc,qty_2024_score_desc,sales_2021_score_desc,sales_2022_score_desc,sales_2023_score_desc,sales_2024_score_desc,p2_2021_score_desc,p2_2022_score_desc,p2_2023_score_desc,p2_2024_score_desc,material_portfolio,material_portfolio_desc,brand_portfolio,brand_portfolio_desc,product_type_portfolio,product_type_portfolio_desc,material_portfolio_score,brand_portfolio_score,product_type_portfolio_score,material_portfolio_score_desc,brand_portfolio_score_desc,product_type_portfolio_score_desc,feature_tag_null,feature_tag_q1,feature_tag_q2,feature_tag_q3,feature_tag_q4,feature_tag_null_score,feature_tag_q1_score,feature_tag_q2_score,feature_tag_q3_score,feature_tag_q4_score,relationship_score,market_position_score,market_position_desc_new,relationship_desc_new
Customer_1300,28185523,27294038,26458379,25592103,1617825652.06,1578617358.13,1564675168.43,1714229953.85,755414687.81,700220154.97,787016519.72,848463101.32,3,2,2,2,2.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,Medium,Low,Low,Low,Low,Low,Low,Medium,Low,Neglectable,Low,Medium,4,"MAT000545, MAT001436, MAT002636, MAT002823",4,"Brand_3372, Brand_6999, Brand_7030, Brand_944",3,"Product_Type_1404, Product_Type_1039, Product_Type_1137",2,2,2,several,several,several,45,16,17,10,9,2,1,1,2,1,2.0,3.0,Faster Growing than Market,Transactional
Customer_1313,35821079,31258022,32047561,33463254,2433285910.45,1795943097.19,1821165251.47,1874120995.51,1070308695.11,943698227.41,858917877.22,980329203.59,5,4,4,5,5.0,3.0,3.0,4.0,5.0,4.0,3.0,4.0,Strategic,High,High,Strategic,Strategic,Medium,Medium,High,Strategic,High,Medium,High,4,"MAT002852, MAT000826, MAT002392, MAT001449",4,"Brand_2842, Brand_6654, Brand_4383, Brand_57",4,"Product_Type_1021, Product_Type_128, Product_Type_1296, Product_Type_937",2,2,2,several,several,several,59,20,9,9,12,5,1,1,1,1,4.0,1.0,Niche Player,Advanced Business Ties
Customer_1314,30213550,30786818,29294085,29071009,1813818412.59,1836846934.09,1551126052.9,1878358831.66,971123927.38,1018792839.48,858511761.43,859225933.89,3,4,3,3,3.0,4.0,2.0,4.0,4.0,4.0,3.0,3.0,Medium,High,Medium,Medium,Medium,High,Low,High,High,High,Medium,Medium,4,"MAT000530, MAT002394, MAT002683, MAT001818",4,"Brand_3378, Brand_5500, Brand_5189, Brand_4408",4,"Product_Type_484, Product_Type_1483, Product_Type_1131, Product_Type_124",2,2,2,several,several,several,45,16,10,16,17,2,1,2,1,1,1.0,4.0,Innovative,Opportunistic
Customer_1320,29400553,25926365,29841034,33909718,1883122182.95,1596006110.35,1687150303.19,1876268554.63,743418864.9,846746390.64,847242856.52,900590609.42,3,2,3,5,4.0,2.0,3.0,4.0,2.0,3.0,3.0,3.0,Medium,Low,Medium,Strategic,High,Low,Medium,High,Low,Medium,Medium,Medium,4,"MAT000512, MAT000126, MAT002272, MAT001729",4,"Brand_4791, Brand_4723, Brand_6021, Brand_4982",4,"Product_Type_1378, Product_Type_675, Product_Type_212, Product_Type_541",2,2,2,several,several,several,64,13,13,8,6,5,3,1,1,1,4.0,3.0,Faster Growing than Market,Advanced Business Ties
Customer_1334,34960164,32176288,27341144,32177701,2275700013.92,1875180232.38,1526653036.63,1813078424.3,1240220898.53,932729407.52,709884714.8,925039093.87,5,4,2,4,5.0,4.0,2.0,4.0,5.0,4.0,1.0,4.0,Strategic,High,Low,High,Strategic,High,Low,High,Strategic,High,Neglectable,High,4,"MAT001503, MAT001649, MAT002617, MAT000286",4,"Brand_6713, Brand_6492, Brand_1163, Brand_2544",4,"Product_Type_1409, Product_Type_135, Product_Type_545, Product_Type_562",2,2,2,several,several,several,57,9,11,16,13,4,1,2,1,1,3.0,2.0,Market Follower,Pure Business
Customer_1341,28548577,27368709,30976251,25499575,1981385607.03,1803454995.94,1896213679.95,1432700423.38,845610635.33,940649493.35,934006263.08,878729824.33,3,2,4,2,4.0,3.0,4.0,1.0,3.0,4.0,4.0,3.0,Medium,Low,High,Low,High,Medium,High,Neglectable,Medium,High,High,Medium,4,"MAT000519, MAT002134, MAT000607, MAT002370",4,"Brand_2137, Brand_6442, Brand_1168, Brand_290",4,"Product_Type_541, Product_Type_1131, Product_Type_441, Product_Type_987",2,2,2,several,several,several,56,11,6,9,11,4,2,1,1,2,3.0,4.0,Innovative,Pure Business
Customer_1343,31667156,31287287,28580098,31711197,2071118344.24,1641475782.22,1709092014.96,1995470419.11,1181342704.79,900981046.87,806440073.27,984199427.83,4,4,3,4,5.0,2.0,3.0,4.0,5.0,3.0,2.0,4.0,High,High,Medium,High,Strategic,Low,Medium,High,Strategic,Medium,Low,High,3,"MAT000019, MAT000832, MAT000650",3,"Brand_2610, Brand_223, Brand_4623",3,"Product_Type_1034, Product_Type_1435, Product_Type_1392",2,2,2,several,several,several,60,10,12,9,16,5,2,1,1,1,3.0,2.0,Market Follower,Pure Business
Customer_1344,31228951,28310414,27880936,33003765,1897708384.12,1917476376.05,1841329582.51,1971073375.17,1135155479.21,896717867.47,907347424.25,1075717448.58,4,3,3,4,4.0,4.0,4.0,4.0,5.0,3.0,3.0,5.0,High,Medium,Medium,High,High,High,High,High,Strategic,Medium,Medium,Strategic,4,"MAT000730, MAT000416, MAT001977, MAT001878",4,"Brand_2130, Brand_4696, Brand_5725, Brand_5238",4,"Product_Type_1153, Product_Type_279, Product_Type_143, Product_Type_1012",2,2,2,several,several,several,45,10,16,13,18,2,2,1,3,1,1.0,4.0,Innovative,Opportunistic
Customer_1365,33255128,27666004,31661352,26052380,1860843288.42,1642956112.08,2327738014.28,1410016924.13,884704954.24,728723402.09,1245217082.46,711407395.71,4,3,4,2,4.0,2.0,5.0,1.0,3.0,2.0,5.0,1.0,High,Medium,High,Low,High,Low,Strategic,Neglectable,Medium,Low,Strategic,Neglectable,3,"MAT000384, MAT000925, MAT002056",3,"Brand_7345, Brand_4942, Brand_2054",3,"Product_Type_822, Product_Type_512, Product_Type_20",2,2,2,several,several,several,47,14,13,17,15,2,1,1,1,1,2.0,4.0,Innovative,Transactional
Customer_1371,29777431,28013408,32930689,37064752,1845867084.99,1803291036.49,2012184897.6,2274738210.86,940696506.83,844439486.1800001,1168346341.9,1021392711.28,3,3,4,5,4.0,3.0,4.0,5.0,4.0,3.0,5.0,4.0,Medium,Medium,High,Strategic,High,Medium,High,Strategic,High,Medium,Strategic,High,4,"MAT002923, MAT001880, MAT001021, MAT001482",4,"Brand_2615, Brand_2042, Brand_5276, Brand_1404",4,"Product_Type_502, Product_Type_640, Product_Type_614, Product_Type_1355",2,2,2,several,several,several,58,19,16,14,10,5,1,1,1,2,3.0,2.0,Market Follower,Pure Business
Customer_1381,30758717,29021629,20952948,21861687,1834399944.08,1670511256.31,1405267432.17,1224350579.51,969607376.99,821301230.79,723456358.73,566106460.9499999,4,3,1,1,4.0,3.0,1.0,1.0,4.0,2.0,1.0,1.0,High,Medium,Neglectable,Neglectable,High,Medium,Neglectable,Neglectable,High,Low,Neglectable,Neglectable,4,"MAT001000, MAT000850, MAT002981, MAT002235",4,"Brand_6037, Brand_7035, Brand_1823, Brand_6925",4,"Product_Type_1024, Product_Type_416, Product_Type_698, Product_Type_150",2,2,2,several,several,several,47,15,13,10,16,2,1,1,2,1,4.0,3.0,Faster Growing than Market,Advanced Business Ties
Customer_1385,54382897,72504597,68233485,64125769,3469840454.44,4306080211.19,4188466473.6,3965232833.31,1858489422.06,2280857634.08,2288740645.83,1937792319.06,5,5,5,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,8,"MAT002181, MAT002962, MAT002877, MAT002404, MAT001823, MAT000247, MAT002973, MAT000260",8,"Brand_1868, Brand_6097, Brand_4155, Brand_429, Brand_7963, Brand_3933, Brand_2376, Brand_5687",8,"Product_Type_671, Product_Type_13, Product_Type_201, Product_Type_680, Product_Type_310, Product_Type_168, Product_Type_697, Product_Type_1431",4,4,4,Many,Many,Many,91,34,22,31,30,5,1,1,1,1,2.0,5.0,Innovative & Faster Growing than Market,Transactional
Customer_1396,29132171,30256665,28977633,20648597,1830127934.86,1975528899.42,1801987172.37,1599272298.51,933944846.56,1132798605.22,950252481.2,855040559.65,3,4,3,1,4.0,4.0,3.0,2.0,4.0,5.0,4.0,3.0,Medium,High,Medium,Neglectable,High,High,Medium,Low,High,Strategic,High,Medium,4,"MAT000011, MAT001341, MAT002608, MAT002024",4,"Brand_6809, Brand_7163, Brand_4036, Brand_5831",4,"Product_Type_767, Product_Type_966, Product_Type_1063, Product_Type_186",2,2,2,several,several,several,48,6,16,9,14,2,1,1,1,1,4.0,1.0,Niche Player,Advanced Business Ties
Customer_1399,39299239,32528994,31711387,31593561,2425503756.55,1829714160.5,1857856954.66,1871227073.27,1254575856.18,885393448.12,884445949.33,973339626.8,5,4,4,4,5.0,4.0,4.0,4.0,5.0,3.0,3.0,4.0,Strategic,High,High,High,Strategic,High,High,High,Strategic,Medium,Medium,High,4,"MAT000968, MAT001765, MAT002926, MAT001553",4,"Brand_2860, Brand_3821, Brand_2936, Brand_551",4,"Product_Type_799, Product_Type_1046, Product_Type_565, Product_Type_343",2,2,2,several,several,several,67,13,17,7,12,5,3,1,1,1,3.0,3.0,Faster Growing than Market,Pure Business
Customer_140,32954596,32586720,32571516,30320886,2204499300.81,2022344849.54,2101114959.06,1895780556.97,979800468.18,720939734.6899999,1112437677.6,906028789.24,4,4,4,4,5.0,4.0,5.0,4.0,4.0,2.0,5.0,3.0,High,High,High,High,Strategic,High,Strategic,High,High,Low,Strategic,Medium,4,"MAT001194, MAT001377, MAT002302, MAT002137",4,"Brand_959, Brand_5524, Brand_1689, Brand_5208",4,"Product_Type_1179, Product_Type_1432, Product_Type_206, Product_Type_399",2,2,2,several,several,several,58,20,9,10,11,5,1,1,2,2,2.0,3.0,Faster Growing than Market,Transactional
Customer_1400,31970896,33843141,31997463,35484585,1747554431.91,2148329229.7,1891673707.21,2024064940.32,870819380.43,1064011248.06,902031557.42,979677986.41,4,5,4,5,3.0,5.0,4.0,4.0,3.0,5.0,3.0,4.0,High,Strategic,High,Strategic,Medium,Strategic,High,High,Medium,Strategic,Medium,High,4,"MAT002404, MAT000380, MAT002295, MAT001659",4,"Brand_429, Brand_2295, Brand_7970, Brand_1010",4,"Product_Type_680, Product_Type_859, Product_Type_254, Product_Type_834",2,2,2,several,several,several,65,13,18,11,15,5,3,1,2,1,4.0,3.0,Faster Growing than Market,Advanced Business Ties
Customer_1403,25554293,26571998,26630793,28850135,1487134835.75,1517998857.22,1626032723.14,2009870305.58,709107800.62,841278670.5,750199514.53,991893176.93,2,2,2,3,2.0,2.0,2.0,4.0,1.0,3.0,2.0,4.0,Low,Low,Low,Medium,Low,Low,Low,High,Neglectable,Medium,Low,High,4,"MAT001834, MAT001257, MAT002626, MAT000028",4,"Brand_1470, Brand_1740, Brand_2769, Brand_1027",4,"Product_Type_23, Product_Type_810, Product_Type_840, Product_Type_110",2,2,2,several,several,several,51,14,10,8,10,3,1,2,1,2,3.0,5.0,Innovative & Faster Growing than Market,Pure Business
Customer_141,16936872,17797842,24977753,25118718,934603149.46,1012431926.16,1558427728.68,1507855395.41,425284020.87,635202843.49,831013526.75,795609624.15,1,1,1,2,1.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,Neglectable,Neglectable,Neglectable,Low,Neglectable,Neglectable,Low,Low,Neglectable,Neglectable,Medium,Low,4,"MAT002705, MAT001580, MAT001530, MAT002642",4,"Brand_4739, Brand_4068, Brand_1222, Brand_4565",4,"Product_Type_795, Product_Type_537, Product_Type_158, Product_Type_620",2,2,2,several,several,several,32,18,9,9,7,1,1,1,1,1,3.0,3.0,Faster Growing than Market,Pure Business
Customer_1410,23543167,24294390,25220743,28734229,1433869873.57,1590851401.24,1366685338.92,1759609117.0,744095959.74,703885257.8,473205854.85,821822678.11,1,1,2,3,1.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,Neglectable,Neglectable,Low,Medium,Neglectable,Low,Neglectable,Medium,Low,Neglectable,Neglectable,Medium,4,"MAT001886, MAT002675, MAT001482, MAT000247",4,"Brand_2398, Brand_955, Brand_1404, Brand_3933",4,"Product_Type_1316, Product_Type_1133, Product_Type_1355, Product_Type_168",2,2,2,several,several,several,45,5,21,7,9,2,1,1,1,1,3.0,2.0,Market Follower,Pure Business
Customer_1415,36821875,34647479,26205352,29584002,2176022485.31,2354360829.55,1468571622.18,1704038278.13,1143558034.63,1135502070.57,846769830.54,706062168.69,5,5,2,3,5.0,5.0,1.0,3.0,5.0,5.0,3.0,1.0,Strategic,Strategic,Low,Medium,Strategic,Strategic,Neglectable,Medium,Strategic,Strategic,Medium,Neglectable,4,"MAT002997, MAT000698, MAT000299, MAT001863",4,"Brand_1382, Brand_2095, Brand_1819, Brand_87",4,"Product_Type_1039, Product_Type_728, Product_Type_1356, Product_Type_829",2,2,2,several,several,several,59,16,12,17,17,5,1,1,1,1,2.0,1.0,Niche Player,Transactional
Customer_1422,29782014,30401173,26032472,21803008,1730449474.15,1706863217.52,1549670081.39,1378204905.83,941643871.25,844913022.17,688555601.37,647633393.0,3,4,2,1,3.0,3.0,2.0,1.0,4.0,3.0,1.0,1.0,Medium,High,Low,Neglectable,Medium,Medium,Low,Neglectable,High,Medium,Neglectable,Neglectable,4,"MAT002489, MAT001147, MAT000592, MAT002772",4,"Brand_6836, Brand_7324, Brand_7818, Brand_6361",4,"Product_Type_426, Product_Type_248, Product_Type_94, Product_Type_23",2,2,2,several,several,several,52,7,11,12,10,3,1,2,3,2,2.0,4.0,Innovative,Transactional
Customer_1451,27252890,24302095,23783157,26149449,1499586153.86,1560155605.11,1539151513.99,1520385365.9,627354827.04,782787566.5,768363754.18,795332964.93,2,1,1,2,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,Low,Neglectable,Neglectable,Low,Low,Low,Low,Low,Neglectable,Low,Low,Low,4,"MAT002112, MAT001975, MAT002087, MAT002585",4,"Brand_1133, Brand_1356, Brand_6220, Brand_1384",4,"Product_Type_134, Product_Type_774, Product_Type_1295, Product_Type_746",2,2,2,several,several,several,49,5,5,18,12,3,1,1,1,1,4.0,5.0,Innovative & Faster Growing than Market,Advanced Business Ties
Customer_1454,30110191,28072243,31018115,30332706,1970936631.08,1542925274.58,1785958960.77,1828015485.23,1153620417.0,763263863.91,866071603.5,891556768.84,3,3,4,4,4.0,2.0,3.0,4.0,5.0,2.0,3.0,3.0,Medium,Medium,High,High,High,Low,Medium,High,Strategic,Low,Medium,Medium,4,"MAT001143, MAT002126, MAT001039, MAT002914",4,"Brand_6866, Brand_4080, Brand_7780, Brand_1140",4,"Product_Type_653, Product_Type_299, Product_Type_789, Product_Type_275",2,2,2,several,several,several,52,15,10,17,13,3,1,2,1,1,4.0,4.0,Innovative,Advanced Business Ties
Customer_1458,24215416,29237601,28677492,37224590,1111227230.13,1731439442.86,1620165203.29,2124565083.29,532786553.1,870976291.4300001,734386369.75,1040335462.5,1,3,3,5,1.0,3.0,2.0,5.0,1.0,3.0,2.0,4.0,Neglectable,Medium,Medium,Strategic,Neglectable,Medium,Low,Strategic,Neglectable,Medium,Low,High,4,"MAT000753, MAT002774, MAT002166, MAT001693",4,"Brand_3154, Brand_3403, Brand_538, Brand_6161",4,"Product_Type_470, Product_Type_1431, Product_Type_883, Product_Type_530",2,2,2,several,several,several,57,14,12,13,10,4,1,1,3,2,2.0,5.0,Innovative & Faster Growing than Market,Transactional
Customer_1466,31791567,32109973,37340516,33167879,1616484367.5,1711513284.02,2243428733.35,2007607044.28,721345290.21,845893099.59,1233716652.62,1056739511.05,4,4,5,4,2.0,3.0,5.0,4.0,2.0,3.0,5.0,4.0,High,High,Strategic,High,Low,Medium,Strategic,High,Low,Medium,Strategic,High,4,"MAT001481, MAT001975, MAT001610, MAT002497",4,"Brand_6458, Brand_1356, Brand_7582, Brand_3906",4,"Product_Type_405, Product_Type_774, Product_Type_1063, Product_Type_805",2,2,2,several,several,several,62,16,6,14,15,5,1,1,1,1,4.0,2.0,Market Follower,Advanced Business Ties
Customer_1468,34828159,29214071,28159427,25524118,2095812515.72,1905646437.11,1677741656.75,1612185579.2,1032049869.0,938334689.42,756444886.73,1013460094.0,5,3,3,2,5.0,4.0,3.0,2.0,4.0,4.0,2.0,4.0,Strategic,Medium,Medium,Low,Strategic,High,Medium,Low,High,High,Low,High,4,"MAT001226, MAT002985, MAT001283, MAT001612",4,"Brand_5533, Brand_7949, Brand_7176, Brand_4887",4,"Product_Type_250, Product_Type_1071, Product_Type_22, Product_Type_484",2,2,2,several,several,several,49,14,10,12,15,3,1,2,3,1,2.0,1.0,Niche Player,Transactional
Customer_1469,29839434,31225946,31796587,33055594,1920101368.11,1725886642.25,1916611366.43,1740505940.78,895776521.28,878838647.77,794547739.78,885206521.33,3,4,4,4,4.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,Medium,High,High,High,High,Medium,High,Medium,Medium,Medium,Low,Medium,4,"MAT001141, MAT000813, MAT001454, MAT000011",4,"Brand_258, Brand_3476, Brand_251, Brand_6809",4,"Product_Type_1036, Product_Type_1363, Product_Type_266, Product_Type_767",2,2,2,several,several,several,57,15,8,15,12,4,1,1,1,1,3.0,3.0,Faster Growing than Market,Pure Business
Customer_1473,28457771,27774288,30279276,26474105,1700786297.75,1557971032.33,1936885882.08,1700978695.19,641938298.56,802162542.8,996027052.49,778269878.23,3,3,4,2,3.0,2.0,4.0,3.0,1.0,2.0,4.0,2.0,Medium,Medium,High,Low,Medium,Low,High,Medium,Neglectable,Low,High,Low,4,"MAT001107, MAT001160, MAT000950, MAT000381",4,"Brand_4531, Brand_6383, Brand_1317, Brand_2272",4,"Product_Type_436, Product_Type_1284, Product_Type_942, Product_Type_612",2,2,2,several,several,several,47,17,11,9,11,2,1,2,1,2,3.0,5.0,Innovative & Faster Growing than Market,Pure Business
Customer_1478,31410170,30287134,22950235,30640266,1740569846.26,1874022340.87,1549302284.05,1935864927.66,984305837.18,1058473737.0,758801077.27,1019640015.96,4,4,1,4,3.0,4.0,2.0,4.0,4.0,5.0,2.0,4.0,High,High,Neglectable,High,Medium,High,Low,High,High,Strategic,Low,High,4,"MAT001613, MAT002260, MAT002663, MAT002536",4,"Brand_5778, Brand_3023, Brand_505, Brand_3423",4,"Product_Type_1126, Product_Type_1488, Product_Type_1055, Product_Type_1449",2,2,2,several,several,several,53,15,17,10,9,4,1,1,2,1,2.0,5.0,Innovative & Faster Growing than Market,Transactional
Customer_1484,33566805,33716975,37496468,26127691,1991420844.47,2283606681.8,2151937008.51,1395113837.83,914132608.0,1242513074.5,1062876304.3,530077862.79,5,5,5,2,4.0,5.0,5.0,1.0,4.0,5.0,5.0,1.0,Strategic,Strategic,Strategic,Low,High,Strategic,Strategic,Neglectable,High,Strategic,Strategic,Neglectable,4,"MAT001078, MAT000440, MAT001713, MAT002578",4,"Brand_4419, Brand_1975, Brand_7279, Brand_6220",4,"Product_Type_73, Product_Type_1039, Product_Type_592, Product_Type_1458",2,2,2,several,several,several,62,14,14,6,14,5,1,1,1,1,3.0,2.0,Market Follower,Pure Business
Customer_1489,25904165,30774961,27841027,26791512,1665637622.33,1732204611.97,1696727756.44,1790737072.79,893533536.95,751335039.19,887165071.1999999,827044818.83,2,4,3,2,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,Low,High,Medium,Low,Medium,Medium,Medium,Medium,Medium,Low,Medium,Medium,4,"MAT001684, MAT000344, MAT000985, MAT000500",4,"Brand_1321, Brand_7580, Brand_456, Brand_3150",4,"Product_Type_318, Product_Type_1165, Product_Type_1458, Product_Type_1180",2,2,2,several,several,several,52,10,10,16,14,3,2,2,1,1,3.0,3.0,Faster Growing than Market,Pure Business
Customer_1490,32046297,32855262,33410778,33450494,1884106206.18,1747841193.25,2097578788.34,2136445425.95,1007319387.15,869809526.82,998109227.48,933095979.14,4,4,5,5,4.0,3.0,5.0,5.0,4.0,3.0,4.0,4.0,High,High,Strategic,Strategic,High,Medium,Strategic,Strategic,High,Medium,High,High,4,"MAT001018, MAT000550, MAT001229, MAT001081",4,"Brand_6663, Brand_1429, Brand_3079, Brand_4482",4,"Product_Type_400, Product_Type_355, Product_Type_551, Product_Type_1412",2,2,2,several,several,several,47,10,10,19,16,2,2,2,1,1,4.0,2.0,Market Follower,Advanced Business Ties
Customer_1493,37484096,34371688,31653221,30061697,2448876042.59,2051681284.37,1842377981.15,1732978793.91,1277730113.28,1027489919.56,975632177.25,705803545.06,5,5,4,4,5.0,4.0,4.0,3.0,5.0,4.0,4.0,1.0,Strategic,Strategic,High,High,Strategic,High,High,Medium,Strategic,High,High,Neglectable,4,"MAT000232, MAT001556, MAT001656, MAT000237",4,"Brand_5014, Brand_5594, Brand_2575, Brand_6815",4,"Product_Type_44, Product_Type_622, Product_Type_111, Product_Type_101",2,2,2,several,several,several,51,12,10,15,15,3,3,2,1,1,2.0,1.0,Niche Player,Transactional
Customer_1526,27329222,31747453,25071635,29043602,1769672084.26,1840496414.99,1489094405.1,1696559838.92,971436809.27,874562361.06,823069606.98,954359240.8,2,4,1,3,3.0,4.0,1.0,3.0,4.0,3.0,3.0,4.0,Low,High,Neglectable,Medium,Medium,High,Neglectable,Medium,High,Medium,Medium,High,4,"MAT002280, MAT001571, MAT002392, MAT001290",4,"Brand_7392, Brand_2501, Brand_4383, Brand_6486",4,"Product_Type_289, Product_Type_1415, Product_Type_1296, Product_Type_247",2,2,2,several,several,several,47,9,11,13,13,2,1,2,3,1,5.0,1.0,Niche Player,Partnership
Customer_1535,20768218,27860538,30014663,22474793,1176074626.07,1622666623.79,1841270318.93,1409486046.5,581983773.54,679160011.21,1003518401.87,715297029.76,1,3,3,1,1.0,2.0,4.0,1.0,1.0,1.0,4.0,2.0,Neglectable,Medium,Medium,Neglectable,Neglectable,Low,High,Neglectable,Neglectable,Neglectable,High,Low,4,"MAT002783, MAT001050, MAT000444, MAT002920",4,"Brand_433, Brand_3258, Brand_2984, Brand_3296",4,"Product_Type_987, Product_Type_1048, Product_Type_466, Product_Type_1205",2,2,2,several,several,several,44,11,12,8,8,2,2,1,1,1,2.0,2.0,Market Follower,Transactional
Customer_1542,24243075,22800867,18613200,23751522,1443687561.79,1367550971.43,1081398267.78,1350462603.91,490749399.17,642900426.79,576937122.48,785142289.59,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,Neglectable,Neglectable,Neglectable,Neglectable,Neglectable,Neglectable,Neglectable,Neglectable,Neglectable,Neglectable,Neglectable,Low,4,"MAT000382, MAT002838, MAT001581, MAT001335",4,"Brand_7329, Brand_7263, Brand_2751, Brand_6218",4,"Product_Type_1335, Product_Type_1262, Product_Type_1203, Product_Type_956",2,2,2,several,several,several,37,7,18,10,5,1,1,1,2,1,5.0,2.0,Market Follower,Partnership
Customer_1545,29102634,26974679,27883040,25747988,1878531296.7,1483649041.16,1735142023.57,1592762479.43,889164447.12,753297246.16,747817998.9300001,875785144.54,3,2,3,2,4.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,Medium,Low,Medium,Low,High,Low,Medium,Low,Medium,Low,Low,Medium,4,"MAT001157, MAT002468, MAT002076, MAT000385",4,"Brand_7794, Brand_7485, Brand_3796, Brand_1162",4,"Product_Type_706, Product_Type_322, Product_Type_462, Product_Type_1010",2,2,2,several,several,several,52,10,14,9,13,3,2,1,1,1,4.0,1.0,Niche Player,Advanced Business Ties
Customer_1547,22548067,30925557,29198051,28431782,1426651560.29,1795851214.95,1812094330.52,1786852388.4,710162611.73,873565184.32,1096031098.14,827188309.58,1,4,3,3,1.0,3.0,3.0,3.0,1.0,3.0,5.0,3.0,Neglectable,High,Medium,Medium,Neglectable,Medium,Medium,Medium,Neglectable,Medium,Strategic,Medium,4,"MAT000615, MAT000719, MAT002348, MAT002480",4,"Brand_7408, Brand_296, Brand_6942, Brand_4524",4,"Product_Type_1422, Product_Type_460, Product_Type_1140, Product_Type_567",2,2,2,several,several,several,53,11,14,13,8,4,2,1,3,1,1.0,2.0,Market Follower,Opportunistic
