SoldTo,Ship to Customer,Key_Account,Key_Account_Grouper
Customer_1315,ShipToCustomer_8693,Key_Account_399,Region_45
Customer_1316,ShipToCustomer_7854,Key_Account_300,Region_43
Customer_1317,ShipToCustomer_8789,Key_Account_128,Region_27
Customer_1318,ShipToCustomer_1135,Key_Account_214,Region_4
Customer_1320,ShipToCustomer_413,Key_Account_180,Region_21
Customer_1320,ShipToCustomer_5895,Key_Account_180,Region_21
Customer_1320,ShipToCustomer_6176,Key_Account_180,Region_21
Customer_1320,ShipToCustomer_7113,Key_Account_180,Region_21
Customer_1320,ShipToCustomer_7668,Key_Account_180,Region_21
Customer_1322,ShipToCustomer_2266,Key_Account_103,Region_38
Customer_1323,ShipToCustomer_6797,Key_Account_29,Region_5
Customer_1324,ShipToCustomer_3313,Key_Account_270,Region_33
Customer_1326,ShipToCustomer_5381,Key_Account_370,Region_34
Customer_1326,ShipToCustomer_7363,Key_Account_370,Region_34
Customer_1327,ShipToCustomer_7666,Key_Account_127,Region_16
Customer_1327,ShipToCustomer_8016,Key_Account_127,Region_16
Customer_1329,ShipToCustomer_3453,Key_Account_125,Region_19
Customer_133,ShipToCustomer_9705,Key_Account_142,Region_22
Customer_1330,ShipToCustomer_2107,Key_Account_196,Region_11
Customer_1330,ShipToCustomer_5843,Key_Account_196,Region_11
Customer_1330,ShipToCustomer_9996,Key_Account_196,Region_11
Customer_1332,ShipToCustomer_4812,Key_Account_62,Region_2
Customer_1333,ShipToCustomer_3527,Key_Account_126,Region_22
Customer_1333,ShipToCustomer_9066,Key_Account_126,Region_22
Customer_1334,ShipToCustomer_547,Key_Account_261,Region_32
Customer_1335,ShipToCustomer_5867,Key_Account_18,Region_10
Customer_1336,ShipToCustomer_1756,Key_Account_157,Special
Customer_1336,ShipToCustomer_6840,Key_Account_157,Special
Customer_1336,ShipToCustomer_8126,Key_Account_157,Special
Customer_1337,ShipToCustomer_3244,Key_Account_179,Special
Customer_1338,ShipToCustomer_6824,Key_Account_389,Region_48
Customer_1339,ShipToCustomer_6487,Key_Account_150,Region_29
Customer_1339,ShipToCustomer_8762,Key_Account_150,Region_29
Customer_134,ShipToCustomer_5561,Key_Account_12,Region_5
Customer_134,ShipToCustomer_7191,Key_Account_12,Region_5
Customer_1340,ShipToCustomer_3594,Key_Account_284,Region_31
Customer_1340,ShipToCustomer_6424,Key_Account_284,Region_31
Customer_1341,ShipToCustomer_740,Key_Account_381,Region_49
Customer_1342,ShipToCustomer_7299,Key_Account_289,Region_46
Customer_1343,ShipToCustomer_5890,Key_Account_249,Region_19
Customer_1343,ShipToCustomer_926,Key_Account_249,Region_19
Customer_1344,ShipToCustomer_486,Key_Account_246,Region_30
Customer_1346,ShipToCustomer_4548,Key_Account_233,Region_9
Customer_1347,ShipToCustomer_1261,Key_Account_176,Region_43
Customer_1347,ShipToCustomer_5563,Key_Account_176,Region_43
Customer_1348,ShipToCustomer_1199,Key_Account_94,Region_26
Customer_135,ShipToCustomer_3799,Key_Account_61,Region_43
Customer_1350,ShipToCustomer_2871,Key_Account_6,Region_28
Customer_1351,ShipToCustomer_1395,Key_Account_304,Region_13
Customer_1352,ShipToCustomer_3614,Key_Account_41,Region_24
Customer_1352,ShipToCustomer_8047,Key_Account_41,Region_24
Customer_1354,ShipToCustomer_2325,Key_Account_29,Region_5
Customer_1355,ShipToCustomer_8437,Key_Account_53,Region_40
Customer_1357,ShipToCustomer_3401,Key_Account_366,Region_45
Customer_1357,ShipToCustomer_6280,Key_Account_366,Region_45
Customer_1357,ShipToCustomer_6562,Key_Account_366,Region_45
Customer_1357,ShipToCustomer_7463,Key_Account_366,Region_45
Customer_1357,ShipToCustomer_9910,Key_Account_366,Region_45
Customer_1358,ShipToCustomer_3990,Key_Account_222,Region_3
Customer_1359,ShipToCustomer_7795,Key_Account_59,Region_42
Customer_1361,ShipToCustomer_5203,Key_Account_272,Region_32
Customer_1362,ShipToCustomer_9501,Key_Account_334,Region_25
Customer_1365,ShipToCustomer_4602,Key_Account_319,Region_25
Customer_1365,ShipToCustomer_867,Key_Account_319,Region_25
Customer_1367,ShipToCustomer_9427,Key_Account_329,Region_26
Customer_1369,ShipToCustomer_9202,Key_Account_348,Region_48
Customer_137,ShipToCustomer_2593,Key_Account_152,Region_9
Customer_1371,ShipToCustomer_546,Key_Account_355,Region_2
Customer_1372,ShipToCustomer_6991,Key_Account_273,Region_14
Customer_1373,ShipToCustomer_2415,Key_Account_343,Region_43
Customer_1373,ShipToCustomer_7209,Key_Account_343,Region_43
Customer_1376,ShipToCustomer_6357,Key_Account_323,Region_21
Customer_1377,ShipToCustomer_3646,Key_Account_272,Region_32
Customer_1378,ShipToCustomer_9975,Key_Account_396,Region_33
Customer_138,ShipToCustomer_7053,Key_Account_96,Region_21
Customer_138,ShipToCustomer_8560,Key_Account_96,Region_21
Customer_138,ShipToCustomer_9652,Key_Account_96,Region_21
Customer_1380,ShipToCustomer_2689,Key_Account_356,WorldWide
Customer_1380,ShipToCustomer_8050,Key_Account_356,WorldWide
Customer_1380,ShipToCustomer_9730,Key_Account_356,WorldWide
Customer_1381,ShipToCustomer_671,Key_Account_64,Region_32
Customer_1382,ShipToCustomer_5160,Key_Account_58,WorldWide
Customer_1384,ShipToCustomer_4027,Key_Account_174,Region_40
Customer_1384,ShipToCustomer_6312,Key_Account_174,Region_40
Customer_1384,ShipToCustomer_8602,Key_Account_174,Region_40
Customer_1384,ShipToCustomer_9731,Key_Account_174,Region_40
Customer_1385,ShipToCustomer_100,Key_Account_385,Region_8
Customer_1385,ShipToCustomer_841,Key_Account_385,Region_8
Customer_1385,ShipToCustomer_9916,Key_Account_385,Region_8
Customer_1387,ShipToCustomer_7264,Key_Account_204,Region_15
Customer_1387,ShipToCustomer_8286,Key_Account_204,Region_15
Customer_1388,ShipToCustomer_4740,Key_Account_149,Region_4
Customer_1389,ShipToCustomer_5578,Key_Account_381,Region_49
Customer_139,ShipToCustomer_9079,Key_Account_216,Region_40
Customer_1390,ShipToCustomer_3617,Key_Account_356,WorldWide
Customer_1391,ShipToCustomer_9070,Key_Account_324,Region_43
Customer_1393,ShipToCustomer_6756,Key_Account_219,Region_12
Customer_1396,ShipToCustomer_128,Key_Account_223,Region_38
Customer_1398,ShipToCustomer_1302,Key_Account_347,Region_8
Customer_1399,ShipToCustomer_381,Key_Account_213,Region_33
Customer_1399,ShipToCustomer_8980,Key_Account_213,Region_33
Customer_1399,ShipToCustomer_9449,Key_Account_213,Region_33
Customer_14,ShipToCustomer_3104,Key_Account_385,Region_8
Customer_14,ShipToCustomer_7442,Key_Account_385,Region_8
Customer_140,ShipToCustomer_369,Key_Account_306,Region_26
Customer_1400,ShipToCustomer_931,Key_Account_376,Region_8
Customer_1400,ShipToCustomer_9348,Key_Account_376,Region_8
Customer_1402,ShipToCustomer_6675,Key_Account_301,Region_13
Customer_1403,ShipToCustomer_826,Key_Account_322,Region_28
Customer_1404,ShipToCustomer_9518,Key_Account_36,Region_41
Customer_1406,ShipToCustomer_2505,Key_Account_328,Region_4
Customer_1406,ShipToCustomer_7898,Key_Account_328,Region_4
Customer_1406,ShipToCustomer_8159,Key_Account_328,Region_4
Customer_1408,ShipToCustomer_5031,Key_Account_158,Region_25
Customer_1409,ShipToCustomer_4322,Key_Account_197,Region_37
Customer_141,ShipToCustomer_4,Key_Account_357,Region_13
Customer_1410,ShipToCustomer_715,Key_Account_287,Region_10
Customer_1410,ShipToCustomer_9223,Key_Account_287,Region_10
Customer_1412,ShipToCustomer_2079,Key_Account_4,Region_36
Customer_1413,ShipToCustomer_8341,Key_Account_110,Region_46
Customer_1415,ShipToCustomer_588,Key_Account_365,Region_21
Customer_1415,ShipToCustomer_6877,Key_Account_365,Region_21
Customer_1416,ShipToCustomer_4538,Key_Account_185,Region_8
Customer_1416,ShipToCustomer_9394,Key_Account_185,Region_8
Customer_1417,ShipToCustomer_7563,Key_Account_331,Region_6
Customer_1418,ShipToCustomer_6232,Key_Account_394,Region_45
Customer_1421,ShipToCustomer_7203,Key_Account_3,Region_14
Customer_1422,ShipToCustomer_3885,Key_Account_20,Region_2
Customer_1422,ShipToCustomer_4648,Key_Account_20,Region_2
Customer_1422,ShipToCustomer_757,Key_Account_20,Region_2
Customer_1422,ShipToCustomer_7574,Key_Account_20,Region_2
Customer_1424,ShipToCustomer_9425,Key_Account_112,Region_36
Customer_1424,ShipToCustomer_9972,Key_Account_112,Region_36
Customer_1425,ShipToCustomer_7530,Key_Account_322,Region_28
Customer_1426,ShipToCustomer_2539,Key_Account_336,Region_8
Customer_1426,ShipToCustomer_7981,Key_Account_336,Region_8
Customer_1427,ShipToCustomer_6023,Key_Account_243,Region_12
Customer_1427,ShipToCustomer_6932,Key_Account_243,Region_12
Customer_1430,ShipToCustomer_4903,Key_Account_399,Region_45
Customer_1430,ShipToCustomer_8376,Key_Account_399,Region_45
Customer_1430,ShipToCustomer_8453,Key_Account_399,Region_45
Customer_1431,ShipToCustomer_6887,Key_Account_211,Region_36
Customer_1435,ShipToCustomer_7557,Key_Account_359,Region_45
Customer_1436,ShipToCustomer_5240,Key_Account_34,Special
Customer_1437,ShipToCustomer_5846,Key_Account_400,Region_43
Customer_1438,ShipToCustomer_4007,Key_Account_174,Region_40
Customer_1439,ShipToCustomer_5336,Key_Account_304,Region_13
Customer_144,ShipToCustomer_8294,Key_Account_306,Region_26
Customer_1440,ShipToCustomer_3405,Key_Account_153,Region_28
Customer_1440,ShipToCustomer_8212,Key_Account_153,Region_28
Customer_1445,ShipToCustomer_1022,Key_Account_196,Region_11
Customer_1446,ShipToCustomer_7157,Key_Account_121,Region_32
Customer_145,ShipToCustomer_1318,Key_Account_357,Region_13
Customer_145,ShipToCustomer_5519,Key_Account_357,Region_13
Customer_1450,ShipToCustomer_8976,Key_Account_106,Region_33
Customer_1451,ShipToCustomer_664,Key_Account_195,Region_44
Customer_1452,ShipToCustomer_8133,Key_Account_352,Region_47
Customer_1454,ShipToCustomer_6715,Key_Account_65,Region_33
Customer_1454,ShipToCustomer_741,Key_Account_65,Region_33
Customer_1455,ShipToCustomer_9092,Key_Account_305,Region_18
Customer_1456,ShipToCustomer_1512,Key_Account_261,Region_32
Customer_1458,ShipToCustomer_263,Key_Account_396,Region_33
Customer_1459,ShipToCustomer_2987,Key_Account_329,Region_26
Customer_1459,ShipToCustomer_8340,Key_Account_329,Region_26
Customer_1459,ShipToCustomer_8596,Key_Account_329,Region_26
Customer_1459,ShipToCustomer_8831,Key_Account_329,Region_26
Customer_1460,ShipToCustomer_5725,Key_Account_229,Region_29
Customer_1460,ShipToCustomer_6464,Key_Account_229,Region_29
Customer_1462,ShipToCustomer_3145,Key_Account_365,Region_21
Customer_1462,ShipToCustomer_8059,Key_Account_365,Region_21
Customer_1463,ShipToCustomer_2660,Key_Account_346,Region_9
Customer_1464,ShipToCustomer_6084,Key_Account_269,Region_47
Customer_1465,ShipToCustomer_6745,Key_Account_307,Region_14
Customer_1466,ShipToCustomer_117,Key_Account_144,Region_28
Customer_1466,ShipToCustomer_5606,Key_Account_144,Region_28
Customer_1467,ShipToCustomer_4935,Key_Account_393,Region_50
Customer_1468,ShipToCustomer_4034,Key_Account_214,Region_4
Customer_1468,ShipToCustomer_526,Key_Account_214,Region_4
Customer_1468,ShipToCustomer_9404,Key_Account_214,Region_4
Customer_1469,ShipToCustomer_85,Key_Account_34,Special
Customer_1470,ShipToCustomer_2740,Key_Account_152,Region_9
Customer_1470,ShipToCustomer_3039,Key_Account_152,Region_9
Customer_1470,ShipToCustomer_4272,Key_Account_152,Region_9
Customer_1471,ShipToCustomer_7228,Key_Account_380,Region_19
Customer_1473,ShipToCustomer_231,Key_Account_50,Region_31
Customer_1474,ShipToCustomer_1878,Key_Account_235,Region_20
Customer_1474,ShipToCustomer_9305,Key_Account_235,Region_20
Customer_1475,ShipToCustomer_9556,Key_Account_122,Region_35
Customer_1476,ShipToCustomer_3097,Key_Account_42,Region_37
Customer_1478,ShipToCustomer_2777,Key_Account_325,Region_38
Customer_1478,ShipToCustomer_825,Key_Account_325,Region_38
Customer_1479,ShipToCustomer_1771,Key_Account_94,Region_26
Customer_1479,ShipToCustomer_8288,Key_Account_94,Region_26
Customer_1479,ShipToCustomer_8412,Key_Account_94,Region_26
Customer_148,ShipToCustomer_4032,Key_Account_175,Region_43
Customer_148,ShipToCustomer_5170,Key_Account_175,Region_43
Customer_1480,ShipToCustomer_6039,Key_Account_355,Region_2
Customer_1481,ShipToCustomer_3564,Key_Account_190,Region_22
Customer_1481,ShipToCustomer_5072,Key_Account_190,Region_22
Customer_1481,ShipToCustomer_8609,Key_Account_190,Region_22
Customer_1482,ShipToCustomer_4278,Key_Account_80,Region_20
Customer_1483,ShipToCustomer_5425,Key_Account_251,Region_22
Customer_1483,ShipToCustomer_8949,Key_Account_251,Region_22
Customer_1484,ShipToCustomer_1996,Key_Account_274,Region_10
Customer_1484,ShipToCustomer_357,Key_Account_274,Region_10
Customer_1484,ShipToCustomer_4018,Key_Account_274,Region_10
Customer_1485,ShipToCustomer_7836,Key_Account_358,Region_38
Customer_1486,ShipToCustomer_5953,Key_Account_21,Region_19
Customer_1488,ShipToCustomer_4133,Key_Account_23,Region_5
Customer_1488,ShipToCustomer_6946,Key_Account_23,Region_5
Customer_1489,ShipToCustomer_400,Key_Account_365,Region_21
Customer_149,ShipToCustomer_1772,Key_Account_187,Region_50
Customer_1490,ShipToCustomer_2015,Key_Account_216,Region_40
Customer_1490,ShipToCustomer_418,Key_Account_216,Region_40
Customer_1492,ShipToCustomer_7576,Key_Account_10,Region_22
Customer_1493,ShipToCustomer_566,Key_Account_153,Region_28
Customer_1495,ShipToCustomer_9653,Key_Account_358,Region_38
Customer_1496,ShipToCustomer_2477,Key_Account_66,Region_33
Customer_1496,ShipToCustomer_7452,Key_Account_66,Region_33
Customer_1497,ShipToCustomer_6124,Key_Account_50,Region_31
Customer_1498,ShipToCustomer_8174,Key_Account_23,Region_5
Customer_15,ShipToCustomer_1997,Key_Account_325,Region_38
Customer_1501,ShipToCustomer_1510,Key_Account_158,Region_25
Customer_1501,ShipToCustomer_2143,Key_Account_158,Region_25
Customer_1504,ShipToCustomer_3605,Key_Account_277,Region_29
Customer_1506,ShipToCustomer_7817,Key_Account_57,Region_4
Customer_1506,ShipToCustomer_9311,Key_Account_57,Region_4
Customer_1506,ShipToCustomer_9336,Key_Account_57,Region_4
Customer_1507,ShipToCustomer_1849,Key_Account_51,Region_24
Customer_1507,ShipToCustomer_4089,Key_Account_51,Region_24
Customer_1507,ShipToCustomer_6504,Key_Account_51,Region_24
Customer_1507,ShipToCustomer_6728,Key_Account_51,Region_24
Customer_1507,ShipToCustomer_8794,Key_Account_51,Region_24
Customer_1509,ShipToCustomer_1523,Key_Account_94,Region_26
Customer_151,ShipToCustomer_8427,Key_Account_160,WorldWide
Customer_1510,ShipToCustomer_1067,Key_Account_279,Region_18
Customer_1511,ShipToCustomer_5860,Key_Account_27,Region_27
Customer_1511,ShipToCustomer_8239,Key_Account_27,Region_27
Customer_1511,ShipToCustomer_9459,Key_Account_27,Region_27
Customer_1514,ShipToCustomer_8368,Key_Account_7,Region_5
Customer_1515,ShipToCustomer_3246,Key_Account_306,Region_26
Customer_1515,ShipToCustomer_7144,Key_Account_306,Region_26
Customer_1515,ShipToCustomer_7180,Key_Account_306,Region_26
Customer_1517,ShipToCustomer_6485,Key_Account_242,Region_9
Customer_1519,ShipToCustomer_9640,Key_Account_88,Region_35
Customer_1520,ShipToCustomer_8867,Key_Account_312,Region_20
Customer_1522,ShipToCustomer_5602,Key_Account_63,Region_16
Customer_1524,ShipToCustomer_6402,Key_Account_189,Region_42
Customer_1525,ShipToCustomer_5187,Key_Account_68,Region_14
Customer_1526,ShipToCustomer_8,Key_Account_116,Region_16
Customer_1528,ShipToCustomer_2727,Key_Account_102,Region_48
Customer_1528,ShipToCustomer_6286,Key_Account_102,Region_48
Customer_1529,ShipToCustomer_3761,Key_Account_252,Region_11
Customer_1529,ShipToCustomer_8160,Key_Account_252,Region_11
Customer_153,ShipToCustomer_1239,Key_Account_384,Region_49
Customer_1532,ShipToCustomer_4184,Key_Account_104,Region_9
Customer_1532,ShipToCustomer_5884,Key_Account_104,Region_9
Customer_1532,ShipToCustomer_7722,Key_Account_104,Region_9
Customer_1532,ShipToCustomer_8799,Key_Account_104,Region_9
Customer_1534,ShipToCustomer_9100,Key_Account_129,Region_15
Customer_1535,ShipToCustomer_777,Key_Account_188,Region_5
Customer_1536,ShipToCustomer_5333,Key_Account_343,Region_43
Customer_1536,ShipToCustomer_5649,Key_Account_343,Region_43
Customer_1536,ShipToCustomer_5790,Key_Account_343,Region_43
Customer_1536,ShipToCustomer_6001,Key_Account_343,Region_43
Customer_1536,ShipToCustomer_6256,Key_Account_343,Region_43
Customer_1536,ShipToCustomer_8283,Key_Account_343,Region_43
Customer_1537,ShipToCustomer_5069,Key_Account_135,Region_4
Customer_1537,ShipToCustomer_8164,Key_Account_135,Region_4
Customer_1541,ShipToCustomer_1435,Key_Account_241,Region_27
Customer_1541,ShipToCustomer_4253,Key_Account_241,Region_27
Customer_1542,ShipToCustomer_493,Key_Account_234,Region_1
Customer_1543,ShipToCustomer_2714,Key_Account_218,Region_38
Customer_1544,ShipToCustomer_3184,Key_Account_179,Special
Customer_1544,ShipToCustomer_7769,Key_Account_179,Special
Customer_1545,ShipToCustomer_127,Key_Account_376,Region_8
Customer_1546,ShipToCustomer_3003,Key_Account_56,Region_33
Customer_1546,ShipToCustomer_3457,Key_Account_56,Region_33
Customer_1546,ShipToCustomer_4803,Key_Account_56,Region_33
Customer_1547,ShipToCustomer_523,Key_Account_222,Region_3
Customer_1548,ShipToCustomer_9120,Key_Account_180,Region_21
Customer_155,ShipToCustomer_7186,Key_Account_386,Region_50
Customer_1550,ShipToCustomer_114,Key_Account_92,WorldWide
Customer_1550,ShipToCustomer_3728,Key_Account_92,WorldWide
Customer_1551,ShipToCustomer_594,Key_Account_112,Region_36
Customer_1552,ShipToCustomer_9378,Key_Account_323,Region_21
Customer_1553,ShipToCustomer_1746,Key_Account_119,Region_50
Customer_1553,ShipToCustomer_313,Key_Account_119,Region_50
Customer_1553,ShipToCustomer_9269,Key_Account_119,Region_50
Customer_1553,ShipToCustomer_9911,Key_Account_119,Region_50
Customer_1554,ShipToCustomer_9437,Key_Account_68,Region_14
Customer_1555,ShipToCustomer_1362,Key_Account_101,Region_45
Customer_1556,ShipToCustomer_5208,Key_Account_139,Region_50
Customer_1557,ShipToCustomer_6851,Key_Account_146,Region_47
Customer_1558,ShipToCustomer_4114,Key_Account_398,WorldWide
Customer_1558,ShipToCustomer_4632,Key_Account_398,WorldWide
Customer_1558,ShipToCustomer_767,Key_Account_398,WorldWide
Customer_1559,ShipToCustomer_4603,Key_Account_196,Region_11
Customer_1559,ShipToCustomer_6774,Key_Account_196,Region_11
Customer_156,ShipToCustomer_6838,Key_Account_228,Region_35
Customer_1560,ShipToCustomer_453,Key_Account_60,Region_25
Customer_1562,ShipToCustomer_9457,Key_Account_163,Region_49
Customer_1564,ShipToCustomer_7282,Key_Account_5,Region_19
Customer_1565,ShipToCustomer_8260,Key_Account_366,Region_45
Customer_1566,ShipToCustomer_8723,Key_Account_157,Special
Customer_1568,ShipToCustomer_4657,Key_Account_234,Region_1
Customer_157,ShipToCustomer_4625,Key_Account_34,Special
Customer_1572,ShipToCustomer_9700,Key_Account_229,Region_29
Customer_1573,ShipToCustomer_4746,Key_Account_371,Region_22
Customer_1573,ShipToCustomer_5466,Key_Account_371,Region_22
Customer_1575,ShipToCustomer_1728,Key_Account_102,Region_48
Customer_1575,ShipToCustomer_365,Key_Account_102,Region_48
Customer_1575,ShipToCustomer_7304,Key_Account_102,Region_48
Customer_1576,ShipToCustomer_9745,Key_Account_171,Region_40
Customer_1577,ShipToCustomer_5784,Key_Account_21,Region_19
Customer_1579,ShipToCustomer_2688,Key_Account_252,Region_11
Customer_158,ShipToCustomer_1859,Key_Account_361,Region_4
Customer_1580,ShipToCustomer_5282,Key_Account_133,Region_32
Customer_1581,ShipToCustomer_1547,Key_Account_131,Region_15
Customer_1582,ShipToCustomer_2858,Key_Account_132,Region_24
