MATERIAL,BRAND,SUB_BRAND
MAT000611,Brand_5488,Sub_Brand_35
MAT000612,Brand_457,Sub_Brand_7
MAT000613,Brand_1294,Sub_Brand_110
MAT000614,Brand_3001,Sub_Brand_126
MAT000615,Brand_7408,Sub_Brand_2
MAT000616,Brand_7730,Sub_Brand_91
MAT000617,Brand_4894,Sub_Brand_145
MAT000618,Brand_7472,Sub_Brand_125
MAT000619,Brand_765,Sub_Brand_14
MAT000620,Brand_6530,Sub_Brand_116
MAT000621,Brand_3964,Sub_Brand_50
MAT000622,Brand_1161,Sub_Brand_76
MAT000623,Brand_1863,Sub_Brand_42
MAT000624,Brand_4579,Sub_Brand_38
MAT000625,Brand_4851,Sub_Brand_70
MAT000626,Brand_3554,Sub_Brand_126
MAT000627,Brand_7242,Sub_Brand_16
MAT000628,Brand_1114,Sub_Brand_143
MAT000629,Brand_2330,Sub_Brand_11
MAT000630,Brand_5127,Sub_Brand_48
MAT000631,Brand_6689,Sub_Brand_118
MAT000632,Brand_4342,Sub_Brand_108
MAT000633,Brand_6583,Sub_Brand_18
MAT000634,Brand_5341,Sub_Brand_83
MAT000635,Brand_2729,Sub_Brand_88
MAT000636,Brand_295,Sub_Brand_20
MAT000637,Brand_7755,Sub_Brand_55
MAT000638,Brand_3734,Sub_Brand_135
MAT000639,Brand_4948,Sub_Brand_144
MAT000640,Brand_1143,Sub_Brand_105
MAT000641,Brand_656,Sub_Brand_15
MAT000642,Brand_4372,Sub_Brand_72
MAT000643,Brand_7006,Sub_Brand_82
MAT000644,Brand_4844,Sub_Brand_69
MAT000645,Brand_3924,Sub_Brand_37
MAT000646,Brand_4753,Sub_Brand_73
MAT000647,Brand_7429,Sub_Brand_34
MAT000648,Brand_6495,Sub_Brand_55
MAT000649,Brand_714,Sub_Brand_98
MAT000650,Brand_4623,Sub_Brand_105
MAT000651,Brand_715,Sub_Brand_109
MAT000652,Brand_5958,Sub_Brand_80
MAT000653,Brand_2181,Sub_Brand_119
MAT000654,Brand_6479,Sub_Brand_68
MAT000655,Brand_2514,Sub_Brand_69
MAT000656,Brand_2693,Sub_Brand_98
MAT000657,Brand_6160,Sub_Brand_13
MAT000658,Brand_662,Sub_Brand_34
MAT000659,Brand_5181,Sub_Brand_53
MAT000660,Brand_1012,Sub_Brand_63
MAT000661,Brand_7918,Sub_Brand_75
MAT000662,Brand_5092,Sub_Brand_95
MAT000663,Brand_4589,Sub_Brand_53
MAT000664,Brand_1479,Sub_Brand_81
MAT000665,Brand_2398,Sub_Brand_60
MAT000666,Brand_6967,Sub_Brand_100
MAT000667,Brand_6166,Sub_Brand_128
MAT000668,Brand_7911,Sub_Brand_44
MAT000669,Brand_2742,Sub_Brand_92
MAT000670,Brand_3310,Sub_Brand_144
MAT000671,Brand_4976,Sub_Brand_30
MAT000672,Brand_1208,Sub_Brand_135
MAT000673,Brand_3571,Sub_Brand_44
MAT000674,Brand_7325,Sub_Brand_39
MAT000675,Brand_5819,Sub_Brand_78
MAT000676,Brand_41,Sub_Brand_55
MAT000677,Brand_1967,Sub_Brand_144
MAT000678,Brand_6754,Sub_Brand_123
MAT000679,Brand_7490,Sub_Brand_50
MAT000680,Brand_5421,Sub_Brand_63
MAT000681,Brand_937,Sub_Brand_33
MAT000682,Brand_5633,Sub_Brand_143
MAT000683,Brand_6991,Sub_Brand_52
MAT000684,Brand_5670,Sub_Brand_119
MAT000685,Brand_6656,Sub_Brand_2
MAT000686,Brand_3100,Sub_Brand_81
MAT000687,Brand_3526,Sub_Brand_4
MAT000688,Brand_2121,Sub_Brand_23
MAT000689,Brand_5177,Sub_Brand_2
MAT000690,Brand_1827,Sub_Brand_94
MAT000691,Brand_7697,Sub_Brand_84
MAT000692,Brand_4892,Sub_Brand_72
MAT000693,Brand_2319,Sub_Brand_142
MAT000694,Brand_1359,Sub_Brand_77
MAT000695,Brand_455,Sub_Brand_18
MAT000696,Brand_6311,Sub_Brand_39
MAT000697,Brand_5541,Sub_Brand_147
MAT000698,Brand_2095,Sub_Brand_3
MAT000699,Brand_7720,Sub_Brand_141
MAT000700,Brand_2893,Sub_Brand_121
MAT000701,Brand_6525,Sub_Brand_55
MAT000702,Brand_7634,Sub_Brand_146
MAT000703,Brand_2271,Sub_Brand_10
MAT000704,Brand_3136,Sub_Brand_54
MAT000705,Brand_7571,Sub_Brand_137
MAT000706,Brand_3198,Sub_Brand_82
MAT000707,Brand_417,Sub_Brand_45
MAT000708,Brand_4625,Sub_Brand_146
MAT000709,Brand_7051,Sub_Brand_72
MAT000710,Brand_4549,Sub_Brand_136
MAT000711,Brand_2944,Sub_Brand_20
MAT000712,Brand_2470,Sub_Brand_147
MAT000713,Brand_4773,Sub_Brand_57
MAT000714,Brand_1966,Sub_Brand_28
MAT000715,Brand_1382,Sub_Brand_14
MAT000716,Brand_3505,Sub_Brand_79
MAT000717,Brand_6055,Sub_Brand_44
MAT000718,Brand_6446,Sub_Brand_22
MAT000719,Brand_296,Sub_Brand_89
MAT000720,Brand_2967,Sub_Brand_104
MAT000721,Brand_6895,Sub_Brand_69
MAT000722,Brand_5952,Sub_Brand_61
MAT000723,Brand_556,Sub_Brand_66
MAT000724,Brand_2688,Sub_Brand_24
MAT000725,Brand_6661,Sub_Brand_97
MAT000726,Brand_4600,Sub_Brand_66
MAT000727,Brand_5327,Sub_Brand_116
MAT000728,Brand_5439,Sub_Brand_33
MAT000729,Brand_1360,Sub_Brand_81
MAT000730,Brand_2130,Sub_Brand_136
MAT000731,Brand_4658,Sub_Brand_141
MAT000732,Brand_4604,Sub_Brand_88
MAT000733,Brand_5099,Sub_Brand_131
MAT000734,Brand_3060,Sub_Brand_102
MAT000735,Brand_3285,Sub_Brand_71
MAT000736,Brand_3579,Sub_Brand_133
MAT000737,Brand_7650,Sub_Brand_85
MAT000738,Brand_2863,Sub_Brand_54
MAT000739,Brand_4582,Sub_Brand_118
MAT000740,Brand_199,Sub_Brand_42
MAT000741,Brand_736,Sub_Brand_22
MAT000742,Brand_2162,Sub_Brand_111
MAT000743,Brand_6019,Sub_Brand_77
MAT000744,Brand_1894,Sub_Brand_126
MAT000745,Brand_2581,Sub_Brand_59
MAT000746,Brand_6525,Sub_Brand_145
MAT000747,Brand_7103,Sub_Brand_105
MAT000748,Brand_3955,Sub_Brand_78
MAT000749,Brand_6477,Sub_Brand_70
MAT000750,Brand_5892,Sub_Brand_48
MAT000751,Brand_5764,Sub_Brand_63
MAT000752,Brand_7990,Sub_Brand_68
MAT000753,Brand_3154,Sub_Brand_54
MAT000754,Brand_855,Sub_Brand_130
MAT000755,Brand_1417,Sub_Brand_19
MAT000756,Brand_7891,Sub_Brand_135
MAT000757,Brand_3444,Sub_Brand_112
MAT000758,Brand_1976,Sub_Brand_83
MAT000759,Brand_3742,Sub_Brand_118
MAT000760,Brand_4135,Sub_Brand_141
MAT000761,Brand_7647,Sub_Brand_116
MAT000762,Brand_2476,Sub_Brand_92
MAT000763,Brand_1300,Sub_Brand_144
MAT000764,Brand_5821,Sub_Brand_140
MAT000765,Brand_1005,Sub_Brand_73
MAT000766,Brand_931,Sub_Brand_22
MAT000767,Brand_1208,Sub_Brand_55
MAT000768,Brand_5479,Sub_Brand_150
MAT000769,Brand_6031,Sub_Brand_22
MAT000770,Brand_2943,Sub_Brand_122
MAT000771,Brand_6521,Sub_Brand_70
MAT000772,Brand_5760,Sub_Brand_119
MAT000773,Brand_4057,Sub_Brand_96
MAT000774,Brand_4304,Sub_Brand_18
MAT000775,Brand_1263,Sub_Brand_115
MAT000776,Brand_1182,Sub_Brand_128
MAT000777,Brand_634,Sub_Brand_5
MAT000778,Brand_3493,Sub_Brand_86
MAT000779,Brand_845,Sub_Brand_81
MAT000780,Brand_3147,Sub_Brand_31
MAT000781,Brand_7021,Sub_Brand_135
MAT000782,Brand_1266,Sub_Brand_62
MAT000783,Brand_1788,Sub_Brand_65
MAT000784,Brand_4318,Sub_Brand_22
MAT000785,Brand_4418,Sub_Brand_131
MAT000786,Brand_3927,Sub_Brand_106
MAT000787,Brand_3342,Sub_Brand_111
MAT000788,Brand_6840,Sub_Brand_67
MAT000789,Brand_7106,Sub_Brand_77
MAT000790,Brand_3413,Sub_Brand_64
MAT000791,Brand_171,Sub_Brand_109
MAT000792,Brand_4540,Sub_Brand_57
MAT000793,Brand_1796,Sub_Brand_38
MAT000794,Brand_4464,Sub_Brand_71
MAT000795,Brand_5400,Sub_Brand_63
MAT000796,Brand_1231,Sub_Brand_146
MAT000797,Brand_5713,Sub_Brand_81
MAT000798,Brand_3773,Sub_Brand_109
MAT000799,Brand_4969,Sub_Brand_98
MAT000800,Brand_7869,Sub_Brand_56
MAT000801,Brand_1029,Sub_Brand_41
MAT000802,Brand_5923,Sub_Brand_93
MAT000803,Brand_4337,Sub_Brand_125
MAT000804,Brand_1384,Sub_Brand_142
MAT000805,Brand_5961,Sub_Brand_112
MAT000806,Brand_3661,Sub_Brand_79
MAT000807,Brand_3741,Sub_Brand_124
MAT000808,Brand_2014,Sub_Brand_74
MAT000809,Brand_5792,Sub_Brand_69
MAT000810,Brand_2805,Sub_Brand_63
MAT000811,Brand_4871,Sub_Brand_25
MAT000812,Brand_6463,Sub_Brand_106
MAT000813,Brand_3476,Sub_Brand_35
MAT000814,Brand_1766,Sub_Brand_25
MAT000815,Brand_4209,Sub_Brand_129
MAT000816,Brand_1861,Sub_Brand_43
MAT000817,Brand_547,Sub_Brand_122
MAT000818,Brand_4219,Sub_Brand_40
MAT000819,Brand_2477,Sub_Brand_87
MAT000820,Brand_1714,Sub_Brand_4
MAT000821,Brand_2041,Sub_Brand_107
MAT000822,Brand_6484,Sub_Brand_104
MAT000823,Brand_7903,Sub_Brand_115
MAT000824,Brand_6267,Sub_Brand_106
MAT000825,Brand_3635,Sub_Brand_26
MAT000826,Brand_6654,Sub_Brand_51
MAT000827,Brand_86,Sub_Brand_132
MAT000828,Brand_4218,Sub_Brand_140
MAT000829,Brand_3376,Sub_Brand_96
MAT000830,Brand_1554,Sub_Brand_28
MAT000831,Brand_7706,Sub_Brand_69
MAT000832,Brand_223,Sub_Brand_84
MAT000833,Brand_3894,Sub_Brand_94
MAT000834,Brand_5729,Sub_Brand_75
MAT000835,Brand_3103,Sub_Brand_93
MAT000836,Brand_1105,Sub_Brand_150
MAT000837,Brand_2633,Sub_Brand_63
MAT000838,Brand_1186,Sub_Brand_60
MAT000839,Brand_3124,Sub_Brand_27
MAT000840,Brand_6397,Sub_Brand_111
MAT000841,Brand_4974,Sub_Brand_58
MAT000842,Brand_7188,Sub_Brand_38
MAT000843,Brand_1716,Sub_Brand_77
MAT000844,Brand_7766,Sub_Brand_59
MAT000845,Brand_6301,Sub_Brand_119
MAT000846,Brand_6561,Sub_Brand_60
MAT000847,Brand_5838,Sub_Brand_9
MAT000848,Brand_5228,Sub_Brand_46
MAT000849,Brand_5466,Sub_Brand_149
MAT000850,Brand_7035,Sub_Brand_131
MAT000851,Brand_5399,Sub_Brand_112
MAT000852,Brand_5500,Sub_Brand_27
MAT000853,Brand_7466,Sub_Brand_52
MAT000854,Brand_3785,Sub_Brand_43
MAT000855,Brand_5709,Sub_Brand_5
MAT000856,Brand_535,Sub_Brand_121
MAT000857,Brand_4529,Sub_Brand_118
MAT000858,Brand_3314,Sub_Brand_120
MAT000859,Brand_6557,Sub_Brand_2
MAT000860,Brand_315,Sub_Brand_2
MAT000861,Brand_3149,Sub_Brand_13
MAT000862,Brand_6759,Sub_Brand_73
MAT000863,Brand_1325,Sub_Brand_85
MAT000864,Brand_2304,Sub_Brand_98
MAT000865,Brand_7846,Sub_Brand_99
MAT000866,Brand_358,Sub_Brand_58
MAT000867,Brand_6397,Sub_Brand_52
MAT000868,Brand_3370,Sub_Brand_136
MAT000869,Brand_6348,Sub_Brand_71
MAT000870,Brand_4654,Sub_Brand_81
MAT000871,Brand_4930,Sub_Brand_122
MAT000872,Brand_3629,Sub_Brand_117
MAT000873,Brand_5303,Sub_Brand_121
MAT000874,Brand_1931,Sub_Brand_73
MAT000875,Brand_7665,Sub_Brand_15
MAT000876,Brand_6970,Sub_Brand_67
MAT000877,Brand_7737,Sub_Brand_64
MAT000878,Brand_4324,Sub_Brand_81
MAT000879,Brand_7717,Sub_Brand_86
MAT000880,Brand_2463,Sub_Brand_126
MAT000881,Brand_364,Sub_Brand_63
MAT000882,Brand_7836,Sub_Brand_46
MAT000883,Brand_4839,Sub_Brand_105
MAT000884,Brand_1850,Sub_Brand_46
MAT000885,Brand_20,Sub_Brand_92
MAT000886,Brand_4460,Sub_Brand_26
MAT000887,Brand_6024,Sub_Brand_39
MAT000888,Brand_7635,Sub_Brand_69
MAT000889,Brand_1515,Sub_Brand_28
MAT000890,Brand_400,Sub_Brand_112
MAT000891,Brand_4866,Sub_Brand_29
MAT000892,Brand_2173,Sub_Brand_110
MAT000893,Brand_6486,Sub_Brand_114
MAT000894,Brand_792,Sub_Brand_144
MAT000895,Brand_2176,Sub_Brand_43
MAT000896,Brand_718,Sub_Brand_20
MAT000897,Brand_2529,Sub_Brand_26
MAT000898,Brand_1641,Sub_Brand_101
MAT000899,Brand_5689,Sub_Brand_40
MAT000900,Brand_3907,Sub_Brand_13
MAT000901,Brand_814,Sub_Brand_33
MAT000902,Brand_7652,Sub_Brand_113
MAT000903,Brand_3802,Sub_Brand_47
MAT000904,Brand_6761,Sub_Brand_93
MAT000905,Brand_2001,Sub_Brand_58
MAT000906,Brand_1238,Sub_Brand_100
MAT000907,Brand_1765,Sub_Brand_107
MAT000908,Brand_2371,Sub_Brand_21
MAT000909,Brand_4607,Sub_Brand_95
MAT000910,Brand_2956,Sub_Brand_51
MAT000911,Brand_69,Sub_Brand_113
MAT000912,Brand_7199,Sub_Brand_82
MAT000913,Brand_1422,Sub_Brand_101
MAT000914,Brand_7463,Sub_Brand_34
MAT000915,Brand_3699,Sub_Brand_33
MAT000916,Brand_1150,Sub_Brand_136
MAT000917,Brand_2534,Sub_Brand_68
MAT000918,Brand_4169,Sub_Brand_14
MAT000919,Brand_4205,Sub_Brand_110
MAT000920,Brand_3201,Sub_Brand_16
MAT000921,Brand_5180,Sub_Brand_148
MAT000922,Brand_4597,Sub_Brand_9
MAT000923,Brand_2743,Sub_Brand_13
MAT000924,Brand_4520,Sub_Brand_65
MAT000925,Brand_4942,Sub_Brand_80
MAT000926,Brand_5551,Sub_Brand_8
MAT000927,Brand_4851,Sub_Brand_76
MAT000928,Brand_627,Sub_Brand_43
MAT000929,Brand_384,Sub_Brand_80
MAT000930,Brand_3531,Sub_Brand_47
MAT000931,Brand_4912,Sub_Brand_101
MAT000932,Brand_7729,Sub_Brand_74
MAT000933,Brand_3832,Sub_Brand_36
MAT000934,Brand_5304,Sub_Brand_69
MAT000935,Brand_6345,Sub_Brand_32
MAT000936,Brand_4881,Sub_Brand_104
MAT000937,Brand_4806,Sub_Brand_118
MAT000938,Brand_713,Sub_Brand_52
MAT000939,Brand_6059,Sub_Brand_138
MAT000940,Brand_2351,Sub_Brand_147
MAT000941,Brand_2946,Sub_Brand_147
MAT000942,Brand_1640,Sub_Brand_100
MAT000943,Brand_1056,Sub_Brand_134
MAT000944,Brand_3105,Sub_Brand_64
MAT000945,Brand_7786,Sub_Brand_90
MAT000946,Brand_3481,Sub_Brand_127
MAT000947,Brand_6677,Sub_Brand_60
MAT000948,Brand_7719,Sub_Brand_71
MAT000949,Brand_2552,Sub_Brand_70
MAT000950,Brand_1317,Sub_Brand_17
MAT000951,Brand_3862,Sub_Brand_42
MAT000952,Brand_128,Sub_Brand_114
MAT000953,Brand_4442,Sub_Brand_42
MAT000954,Brand_3634,Sub_Brand_55
MAT000955,Brand_7956,Sub_Brand_92
MAT000956,Brand_803,Sub_Brand_133
MAT000957,Brand_178,Sub_Brand_38
MAT000958,Brand_4461,Sub_Brand_3
MAT000959,Brand_827,Sub_Brand_71
MAT000960,Brand_6435,Sub_Brand_31
MAT000961,Brand_2876,Sub_Brand_82
MAT000962,Brand_2327,Sub_Brand_147
MAT000963,Brand_7205,Sub_Brand_51
MAT000964,Brand_371,Sub_Brand_47
MAT000965,Brand_6919,Sub_Brand_139
MAT000966,Brand_2908,Sub_Brand_68
MAT000967,Brand_2558,Sub_Brand_18
MAT000968,Brand_2860,Sub_Brand_67
MAT000969,Brand_2582,Sub_Brand_97
MAT000970,Brand_2026,Sub_Brand_46
MAT000971,Brand_4603,Sub_Brand_141
MAT000972,Brand_1878,Sub_Brand_7
MAT000973,Brand_7743,Sub_Brand_108
MAT000974,Brand_5290,Sub_Brand_132
MAT000975,Brand_42,Sub_Brand_48
MAT000976,Brand_2868,Sub_Brand_115
MAT000977,Brand_7585,Sub_Brand_15
MAT000978,Brand_3405,Sub_Brand_7
MAT000979,Brand_5203,Sub_Brand_9
MAT000980,Brand_6964,Sub_Brand_37
MAT000981,Brand_4673,Sub_Brand_88
MAT000982,Brand_5448,Sub_Brand_12
MAT000983,Brand_750,Sub_Brand_27
MAT000984,Brand_7049,Sub_Brand_76
MAT000985,Brand_456,Sub_Brand_10
MAT000986,Brand_5100,Sub_Brand_40
MAT000987,Brand_5808,Sub_Brand_123
MAT000988,Brand_2369,Sub_Brand_82
MAT000989,Brand_2514,Sub_Brand_7
MAT000990,Brand_1999,Sub_Brand_130
MAT000991,Brand_5425,Sub_Brand_120
MAT000992,Brand_228,Sub_Brand_74
MAT000993,Brand_3175,Sub_Brand_52
MAT000994,Brand_4503,Sub_Brand_144
MAT000995,Brand_5273,Sub_Brand_77
MAT000996,Brand_6845,Sub_Brand_22
MAT000997,Brand_4719,Sub_Brand_149
MAT000998,Brand_1024,Sub_Brand_84
MAT000999,Brand_599,Sub_Brand_81
MAT001000,Brand_6037,Sub_Brand_144
MAT001001,Brand_575,Sub_Brand_60
MAT001002,Brand_1993,Sub_Brand_85
MAT001003,Brand_2468,Sub_Brand_16
MAT001004,Brand_7458,Sub_Brand_102
MAT001005,Brand_6974,Sub_Brand_131
MAT001006,Brand_1596,Sub_Brand_140
MAT001007,Brand_7968,Sub_Brand_57
MAT001008,Brand_4636,Sub_Brand_22
MAT001009,Brand_4798,Sub_Brand_6
MAT001010,Brand_6504,Sub_Brand_30
MAT001011,Brand_4540,Sub_Brand_98
MAT001012,Brand_5417,Sub_Brand_12
MAT001013,Brand_6476,Sub_Brand_111
MAT001014,Brand_6394,Sub_Brand_92
MAT001015,Brand_2745,Sub_Brand_128
MAT001016,Brand_3281,Sub_Brand_42
MAT001017,Brand_6221,Sub_Brand_47
MAT001018,Brand_6663,Sub_Brand_143
MAT001019,Brand_3691,Sub_Brand_130
MAT001020,Brand_4317,Sub_Brand_40
MAT001021,Brand_5276,Sub_Brand_147
MAT001022,Brand_4825,Sub_Brand_78
MAT001023,Brand_2638,Sub_Brand_112
MAT001024,Brand_3658,Sub_Brand_126
MAT001025,Brand_3567,Sub_Brand_62
MAT001026,Brand_5407,Sub_Brand_129
MAT001027,Brand_4962,Sub_Brand_24
MAT001028,Brand_1823,Sub_Brand_150
MAT001029,Brand_7863,Sub_Brand_25
MAT001030,Brand_3822,Sub_Brand_135
MAT001031,Brand_5770,Sub_Brand_82
MAT001032,Brand_15,Sub_Brand_85
MAT001033,Brand_4383,Sub_Brand_87
MAT001034,Brand_6137,Sub_Brand_35
MAT001035,Brand_1280,Sub_Brand_44
MAT001036,Brand_1690,Sub_Brand_135
MAT001037,Brand_6001,Sub_Brand_83
MAT001038,Brand_4433,Sub_Brand_115
MAT001039,Brand_7780,Sub_Brand_52
MAT001040,Brand_1626,Sub_Brand_95
MAT001041,Brand_5594,Sub_Brand_47
MAT001042,Brand_7564,Sub_Brand_122
MAT001043,Brand_3238,Sub_Brand_75
MAT001044,Brand_6240,Sub_Brand_110
MAT001045,Brand_2504,Sub_Brand_107
MAT001046,Brand_7481,Sub_Brand_58
MAT001047,Brand_2351,Sub_Brand_80
MAT001048,Brand_4876,Sub_Brand_85
MAT001049,Brand_4700,Sub_Brand_1
MAT001050,Brand_3258,Sub_Brand_107
MAT001051,Brand_5745,Sub_Brand_59
MAT001052,Brand_2108,Sub_Brand_143
MAT001053,Brand_7915,Sub_Brand_15
MAT001054,Brand_3733,Sub_Brand_82
MAT001055,Brand_6221,Sub_Brand_92
MAT001056,Brand_4486,Sub_Brand_118
MAT001057,Brand_1796,Sub_Brand_8
MAT001058,Brand_7252,Sub_Brand_9
MAT001059,Brand_5086,Sub_Brand_144
MAT001060,Brand_6106,Sub_Brand_58
MAT001061,Brand_3559,Sub_Brand_110
MAT001062,Brand_3387,Sub_Brand_90
MAT001063,Brand_5312,Sub_Brand_133
MAT001064,Brand_1483,Sub_Brand_121
MAT001065,Brand_1005,Sub_Brand_104
MAT001066,Brand_4760,Sub_Brand_17
MAT001067,Brand_7008,Sub_Brand_99
MAT001068,Brand_3425,Sub_Brand_79
MAT001069,Brand_3780,Sub_Brand_47
MAT001070,Brand_5738,Sub_Brand_4
MAT001071,Brand_6408,Sub_Brand_50
MAT001072,Brand_1081,Sub_Brand_126
MAT001073,Brand_7738,Sub_Brand_85
MAT001074,Brand_5880,Sub_Brand_133
MAT001075,Brand_3176,Sub_Brand_129
MAT001076,Brand_4597,Sub_Brand_131
MAT001077,Brand_6819,Sub_Brand_149
MAT001078,Brand_4419,Sub_Brand_24
MAT001079,Brand_606,Sub_Brand_120
MAT001080,Brand_6278,Sub_Brand_32
MAT001081,Brand_4482,Sub_Brand_92
MAT001082,Brand_1082,Sub_Brand_44
MAT001083,Brand_6784,Sub_Brand_75
MAT001084,Brand_1949,Sub_Brand_102
MAT001085,Brand_3243,Sub_Brand_108
MAT001086,Brand_1171,Sub_Brand_73
MAT001087,Brand_2919,Sub_Brand_92
MAT001088,Brand_3571,Sub_Brand_31
MAT001089,Brand_208,Sub_Brand_131
MAT001090,Brand_4879,Sub_Brand_83
MAT001091,Brand_3314,Sub_Brand_4
MAT001092,Brand_801,Sub_Brand_145
MAT001093,Brand_7498,Sub_Brand_18
MAT001094,Brand_1795,Sub_Brand_43
MAT001095,Brand_1033,Sub_Brand_68
MAT001096,Brand_7499,Sub_Brand_69
MAT001097,Brand_5216,Sub_Brand_38
MAT001098,Brand_747,Sub_Brand_28
MAT001099,Brand_979,Sub_Brand_8
MAT001100,Brand_5500,Sub_Brand_52
MAT001101,Brand_6281,Sub_Brand_42
MAT001102,Brand_5580,Sub_Brand_89
MAT001103,Brand_1311,Sub_Brand_60
MAT001104,Brand_1062,Sub_Brand_146
MAT001105,Brand_111,Sub_Brand_102
MAT001106,Brand_3574,Sub_Brand_97
MAT001107,Brand_4531,Sub_Brand_40
MAT001108,Brand_386,Sub_Brand_105
MAT001109,Brand_1560,Sub_Brand_18
MAT001110,Brand_1287,Sub_Brand_22
MAT001111,Brand_2405,Sub_Brand_130
MAT001112,Brand_5634,Sub_Brand_112
MAT001113,Brand_854,Sub_Brand_34
MAT001114,Brand_7396,Sub_Brand_44
MAT001115,Brand_7462,Sub_Brand_43
MAT001116,Brand_3231,Sub_Brand_89
MAT001117,Brand_3461,Sub_Brand_135
MAT001118,Brand_2347,Sub_Brand_38
MAT001119,Brand_824,Sub_Brand_58
MAT001120,Brand_2759,Sub_Brand_35
MAT001121,Brand_3221,Sub_Brand_25
MAT001122,Brand_4914,Sub_Brand_6
MAT001123,Brand_6430,Sub_Brand_108
MAT001124,Brand_7622,Sub_Brand_83
MAT001125,Brand_7920,Sub_Brand_99
MAT001126,Brand_627,Sub_Brand_121
MAT001127,Brand_979,Sub_Brand_89
MAT001128,Brand_2559,Sub_Brand_74
MAT001129,Brand_5226,Sub_Brand_118
MAT001130,Brand_5521,Sub_Brand_4
MAT001131,Brand_2538,Sub_Brand_71
MAT001132,Brand_3723,Sub_Brand_144
MAT001133,Brand_5332,Sub_Brand_62
MAT001134,Brand_3519,Sub_Brand_64
MAT001135,Brand_1638,Sub_Brand_136
MAT001136,Brand_2680,Sub_Brand_44
MAT001137,Brand_4339,Sub_Brand_52
MAT001138,Brand_2796,Sub_Brand_41
MAT001139,Brand_2832,Sub_Brand_104
MAT001140,Brand_4102,Sub_Brand_145
MAT001141,Brand_258,Sub_Brand_20
MAT001142,Brand_5706,Sub_Brand_150
MAT001143,Brand_6866,Sub_Brand_72
MAT001144,Brand_3805,Sub_Brand_14
MAT001145,Brand_6642,Sub_Brand_54
MAT001146,Brand_82,Sub_Brand_19
MAT001147,Brand_7324,Sub_Brand_44
MAT001148,Brand_3124,Sub_Brand_63
MAT001149,Brand_7061,Sub_Brand_58
MAT001150,Brand_5872,Sub_Brand_103
MAT001151,Brand_7931,Sub_Brand_146
MAT001152,Brand_5638,Sub_Brand_84
MAT001153,Brand_7491,Sub_Brand_124
MAT001154,Brand_941,Sub_Brand_47
MAT001155,Brand_1300,Sub_Brand_124
MAT001156,Brand_2419,Sub_Brand_110
MAT001157,Brand_7794,Sub_Brand_12
MAT001158,Brand_4176,Sub_Brand_42
MAT001159,Brand_5189,Sub_Brand_142
MAT001160,Brand_6383,Sub_Brand_113
MAT001161,Brand_2249,Sub_Brand_123
MAT001162,Brand_1835,Sub_Brand_146
MAT001163,Brand_4799,Sub_Brand_146
MAT001164,Brand_7590,Sub_Brand_99
MAT001165,Brand_4202,Sub_Brand_102
MAT001166,Brand_4936,Sub_Brand_20
MAT001167,Brand_6772,Sub_Brand_84
MAT001168,Brand_1161,Sub_Brand_103
MAT001169,Brand_2047,Sub_Brand_57
MAT001170,Brand_1780,Sub_Brand_124
MAT001171,Brand_4454,Sub_Brand_19
MAT001172,Brand_1552,Sub_Brand_39
MAT001173,Brand_1521,Sub_Brand_121
MAT001174,Brand_707,Sub_Brand_128
MAT001175,Brand_506,Sub_Brand_93
MAT001176,Brand_3780,Sub_Brand_143
MAT001177,Brand_3337,Sub_Brand_9
MAT001178,Brand_5463,Sub_Brand_32
MAT001179,Brand_1979,Sub_Brand_75
MAT001180,Brand_316,Sub_Brand_19
MAT001181,Brand_1785,Sub_Brand_130
MAT001182,Brand_7861,Sub_Brand_11
MAT001183,Brand_5427,Sub_Brand_127
MAT001184,Brand_894,Sub_Brand_48
MAT001185,Brand_2739,Sub_Brand_29
MAT001186,Brand_5452,Sub_Brand_52
MAT001187,Brand_7710,Sub_Brand_146
MAT001188,Brand_5530,Sub_Brand_88
MAT001189,Brand_385,Sub_Brand_66
MAT001190,Brand_7067,Sub_Brand_99
MAT001191,Brand_3034,Sub_Brand_107
MAT001192,Brand_6194,Sub_Brand_59
MAT001193,Brand_3163,Sub_Brand_60
MAT001194,Brand_959,Sub_Brand_106
MAT001195,Brand_4041,Sub_Brand_117
MAT001196,Brand_3474,Sub_Brand_28
MAT001197,Brand_3736,Sub_Brand_146
MAT001198,Brand_4888,Sub_Brand_5
MAT001199,Brand_2907,Sub_Brand_62
MAT001200,Brand_6098,Sub_Brand_17
MAT001201,Brand_26,Sub_Brand_18
MAT001202,Brand_2585,Sub_Brand_128
MAT001203,Brand_6740,Sub_Brand_17
MAT001204,Brand_5614,Sub_Brand_134
MAT001205,Brand_6366,Sub_Brand_80
MAT001206,Brand_7519,Sub_Brand_8
MAT001207,Brand_147,Sub_Brand_109
MAT001208,Brand_7538,Sub_Brand_3
MAT001209,Brand_1915,Sub_Brand_48
MAT001210,Brand_2302,Sub_Brand_48
MAT001211,Brand_4782,Sub_Brand_138
MAT001212,Brand_678,Sub_Brand_56
MAT001213,Brand_4764,Sub_Brand_33
MAT001214,Brand_6862,Sub_Brand_91
MAT001215,Brand_3905,Sub_Brand_144
MAT001216,Brand_2757,Sub_Brand_132
MAT001217,Brand_3429,Sub_Brand_4
MAT001218,Brand_6536,Sub_Brand_41
MAT001219,Brand_3031,Sub_Brand_24
MAT001220,Brand_3313,Sub_Brand_69
